ledger0_identity	mvdm_host_subtree	zero_identity	membership_origin	source_root	source_path	source_sha256	source_line	symbol	linkage	inbound_evidence	body_parse_result	condition_context	condition_evidence	legality	reason	ledger1_disposition	replacement_owner
"MVDM-HOST-ZERO1-003169"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres16.c|24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9|243"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres16.c"	"24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9"	"243"	"LockResource16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003170"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres16.c|24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9|304"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres16.c"	"24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9"	"304"	"UnlockResource16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003171"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres16.c|24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9|323"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres16.c"	"24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9"	"323"	"SizeofResource16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003172"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres16.c|24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9|384"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres16.c"	"24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9"	"384"	"ConvertMenu16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003173"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres16.c|24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9|419"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres16.c"	"24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9"	"419"	"ConvertMenuItems16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003174"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres16.c|24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9|480"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres16.c"	"24324d4b95b7c5ac102e9751872af1db779efc0cff223b32aa066034cb874ae9"	"480"	"ConvertDialog16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003175"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres32.c|1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a|20"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"20"	"W32FindResource"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003176"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres32.c|1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a|40"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"40"	"W32LoadResource"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003177"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres32.c|1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a|60"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"60"	"W32FreeResource"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003178"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres32.c|1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a|77"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"77"	"W32LockResource"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003179"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres32.c|1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a|94"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"94"	"W32UnlockResource"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003180"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wres32.c|1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a|111"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wres32.c"	"1217c5fa87b808329826d4ef2e785a5eb574de9cb1e9691de99680844f5bd13a"	"111"	"W32SizeofResource"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003181"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|131"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"131"	"WWS32gethostbyaddr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003182"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|186"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"186"	"WWS32gethostbyname"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003183"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|248"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"248"	"WWS32gethostname"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003184"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|291"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"291"	"WWS32WSAAsyncGetHostByAddr"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003185"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|395"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"395"	"WWS32WSAAsyncGetHostByName"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003186"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|500"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"500"	"WWS32PostAsyncGetHost"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003187"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|569"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"569"	"CopyHostent32To16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003188"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|728"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"728"	"BytesInHostent32"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003189"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|751"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"751"	"WWS32getprotobyname"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003190"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|812"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"812"	"WWS32getprotobynumber"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003191"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|855"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"855"	"WWS32WSAAsyncGetProtoByName"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003192"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|958"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"958"	"WWS32WSAAsyncGetProtoByNumber"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003193"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1060"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1060"	"WWS32PostAsyncGetProto"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003194"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1129"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1129"	"CopyProtoent32To16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003195"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1234"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1234"	"BytesInProtoent32"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003196"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1253"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1253"	"WWS32getservbyname"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003197"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1303"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1303"	"WWS32getservbyport"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003198"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1350"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1350"	"WWS32WSAAsyncGetServByPort"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003199"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1454"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1454"	"WWS32WSAAsyncGetServByName"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003200"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1563"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1563"	"WWS32PostAsyncGetServ"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003201"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1632"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1632"	"CopyServent32To16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003202"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1753"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1753"	"BytesInServent32"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003203"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1773"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1773"	"WWS32WSACancelAsyncRequest"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003204"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1799"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1799"	"WWS32FindAndRemoveAsyncContext"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003205"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsdata.c|f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b|1849"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsdata.c"	"f8f95c4cb6ec3aca607e66d615900129497738617b9a6a192880dc66beb5e63b"	"1849"	"WWS32GetAsyncTaskHandle16"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003206"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|161"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"161"	"WWS32WSAAsyncSelect"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003207"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|201"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"201"	"WWS32WSASetBlockingHook"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003208"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|231"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"231"	"WWS32WSAUnhookBlockingHook"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003209"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|250"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"250"	"WWS32WSAGetLastError"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003210"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|260"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"260"	"WWS32WSASetLastError"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003211"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|274"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"274"	"WWS32WSACancelBlockingCall"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003212"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|289"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"289"	"WWS32WSAIsBlocking"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003213"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|304"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"304"	"WWS32WSAStartup"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003214"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|566"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"566"	"WWS32WSACleanup"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003215"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|593"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"593"	"WWS32TaskCleanup"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003216"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|732"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"732"	"WWS32__WSAFDIsSet"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
"MVDM-HOST-ZERO1-003217"	"wow32/"	"O:\repos.external\OpenNT\base\mvdm|wow32/wsext.c|13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7|779"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"wow32/wsext.c"	"13a04aa32c045b6dfde4a12099d06c99ce2ec84362f30f296d677f7c47b200f7"	"779"	"WWS32DispatchPostMessage"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"retain-non-softpc"	""
