"file_id"	"source_path"	"package_root"	"file_kind"	"final_disposition"	"final_owner_or_link_boundary"	"final_change_class"	"named_adapter"	"mapping_implication"	"final_evidence"	"final_audit_state"
"MVDM-FILE-1557"	"wow32/wkman.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1558"	"wow32/wkman.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1559"	"wow32/wkmem.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1560"	"wow32/wkmem.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1561"	"wow32/wktbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1562"	"wow32/wktbl2.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1563"	"wow32/wmdisp32.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1564"	"wow32/wmdisp32.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1565"	"wow32/wmmalias.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1566"	"wow32/wmmalias.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1567"	"wow32/wmmedia.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1568"	"wow32/wmmedia.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1569"	"wow32/wmmedia1.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1570"	"wow32/wmmedia2.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1571"	"wow32/wmmstru1.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1572"	"wow32/wmmstru2.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1573"	"wow32/wmmstruc.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1574"	"wow32/wmmstruc.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1575"	"wow32/wmmtbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1576"	"wow32/wmmtbl2.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1577"	"wow32/wmsg16.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1578"	"wow32/wmsg16.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1579"	"wow32/wmsgbm.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1580"	"wow32/wmsgbm.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1581"	"wow32/wmsgcb.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1582"	"wow32/wmsgcb.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1583"	"wow32/wmsgem.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1584"	"wow32/wmsgem.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1585"	"wow32/wmsglb.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1586"	"wow32/wmsglb.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1587"	"wow32/wmsgsbm.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1588"	"wow32/wmsgsbm.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1589"	"wow32/wmtbl32.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1590"	"wow32/wmtbl32.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1591"	"wow32/wole2.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1592"	"wow32/wole2.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1593"	"wow32/wow32.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1594"	"wow32/wow32.def"	"wow32"	"resource-or-other"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1595"	"wow32/wow32.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1596"	"wow32/wow32.prf"	"wow32"	"resource-or-other"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1597"	"wow32/wow32.rc"	"wow32"	"resource-or-other"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1598"	"wow32/wow32.tt"	"wow32"	"resource-or-other"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1599"	"wow32/wow32fax.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1600"	"wow32/wowdde.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1601"	"wow32/wowhooks.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1602"	"wow32/wowhooks.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1603"	"wow32/wowtable.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1604"	"wow32/wowtbl.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1605"	"wow32/wowtbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1606"	"wow32/wparam.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1607"	"wow32/wparam.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1608"	"wow32/wreldc.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1609"	"wow32/wreldc.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1610"	"wow32/wres16.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1611"	"wow32/wres16.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1612"	"wow32/wres32.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1613"	"wow32/wres32.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1614"	"wow32/wsdata.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1615"	"wow32/wsdynmc.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1616"	"wow32/wsext.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1617"	"wow32/wshell.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1618"	"wow32/wshell.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1619"	"wow32/wshltbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1620"	"wow32/wshtbl2.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1621"	"wow32/wsman.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1622"	"wow32/wsman.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1623"	"wow32/wsocktbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1624"	"wow32/wspool.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1625"	"wow32/wspool.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1626"	"wow32/wsraw.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1627"	"wow32/wstbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1628"	"wow32/wstbl2.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1629"	"wow32/wstruc.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1630"	"wow32/wstruc.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1631"	"wow32/wsubcls.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1632"	"wow32/wsubcls.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1633"	"wow32/wthman.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1634"	"wow32/wthman.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1635"	"wow32/wthtbl.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1636"	"wow32/wthtbl2.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1637"	"wow32/wuansi.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1638"	"wow32/wucaret.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1639"	"wow32/wucaret.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1640"	"wow32/wuclass.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1641"	"wow32/wuclass.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1642"	"wow32/wuclip.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1643"	"wow32/wuclip.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1644"	"wow32/wucomm.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1645"	"wow32/wucomm.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1646"	"wow32/wucursor.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1647"	"wow32/wucursor.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1648"	"wow32/wudlg.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1649"	"wow32/wudlg.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1650"	"wow32/wuhook.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1651"	"wow32/wuhook.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1652"	"wow32/wulang.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1653"	"wow32/wulang.h"	"wow32"	"declaration"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
"MVDM-FILE-1654"	"wow32/wuman.c"	"wow32"	"source"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"unresolved"	"T276 source/build/package audit required"	"unreviewed"
