candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	caller_source_root	callee_spelling	original_mvdm_definition_candidate_count	root_matching_candidate_count	linkage_matching_candidate_count	allowed_package_roots	selectable_definition_count	selectable_definition_identities	next_disposition
"MVDM-FIRST-REBASELINED-010852"	"WG32GetGlyphOutline"	"wow32/wgdi31.c"	"38d1d570fd1625affdf99eb1ce072e78b26a532abfd5fc9dd32c10b2c46d06e6"	"303"	"O:\repos.external\OpenNT\base\mvdm"	"GetGlyphOutlineWow"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-010923"	"WG32GetCurLogFont"	"wow32/wgfont.c"	"383a2aecb42c3b96aee822559f9c9d331c1ed7bcdc7e089d018defc33c3fc969"	"461"	"O:\repos.external\OpenNT\base\mvdm"	"GetHFONT"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011017"	"WK32GetPrivateProfileString"	"wow32/wkernel.c"	"c07f5e981d65f6911419990292fd3466d487fd79ff52b4819bb9905f808e68bd"	"545"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011073"	"WK32KernelTrace"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"192"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011074"	"ParseHotkeyReserved"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"218"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011076"	"WK32WowGetNextVdmCommand"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"310"	"O:\repos.external\OpenNT\base\mvdm"	"GetNextVDMCommand"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011077"	"WK32WowGetNextVdmCommand"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"329"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011078"	"WK32WowGetNextVdmCommand"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"330"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011079"	"WK32WowGetNextVdmCommand"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"378"	"O:\repos.external\OpenNT\base\mvdm"	"ShowStartGlass"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011088"	"WK32WOWInitTask"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"563"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011094"	"WK32Yield"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"650"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011119"	"W32RemoteThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1282"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011122"	"W32RemoteThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1306"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011124"	"W32RemoteThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1317"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011129"	"W32FreeTask"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1533"	"O:\repos.external\OpenNT\base\mvdm"	"GetShellWindow"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011133"	"W32DestroyTask"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1709"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011134"	"W32DestroyTask"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1712"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011138"	"WK32RegisterShellWindowHandle"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"1827"	"O:\repos.external\OpenNT\base\mvdm"	"RegisterWowExec"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011151"	"WK32LoadModule32"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2114"	"O:\repos.external\OpenNT\base\mvdm"	"RtlZeroMemory"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011153"	"WK32LoadModule32"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2174"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011155"	"WK32LoadModule32"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2188"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011166"	"WK32LoadModule32"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2308"	"O:\repos.external\OpenNT\base\mvdm"	"GetShellWindow"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011176"	"WK32WowFailedExec"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2496"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011177"	"WK32WowFailedExec"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2498"	"O:\repos.external\OpenNT\base\mvdm"	"ShowStartGlass"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011178"	"WK32WowFailedExec"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2500"	"O:\repos.external\OpenNT\base\mvdm"	"FlushMapFileCaches"	"2"	"1"	"1"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"1"	"O:\repos.external\OpenNT\base\mvdm|wow32/wkfileio.c|3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad|712"	"one original-MVDM body meets root/linkage/package gate; signature and conditional-form proof remains"
"MVDM-FIRST-REBASELINED-011186"	"WK32WowMsgBox"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2736"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011193"	"W32HungAppNotifyThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2852"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011205"	"W32HungAppNotifyThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2943"	"O:\repos.external\OpenNT\base\mvdm"	"call_ica_hw_interrupt"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011206"	"W32HungAppNotifyThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2945"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011213"	"W32HungAppNotifyThread"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"2982"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011226"	"W32IsSetupProgram"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"3256"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011230"	"W32ReadWOWCompatFlags"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"3343"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011232"	"W32ReadWOWCompatFlags"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"3352"	"O:\repos.external\OpenNT\base\mvdm"	"strstr"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011287"	"WK32ExitKernel"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"4362"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011289"	"WK32FatalExit"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"4396"	"O:\repos.external\OpenNT\base\mvdm"	"ExitVDM"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011421"	"GetThreadIDHTASKALIAS"	"wow32/wole2.c"	"85fab0277735cff414d0f339557f110bf1501cbbe0f933dcf95232d9a61fd5e9"	"91"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011425"	"GetThreadIDHTASKALIAS"	"wow32/wole2.c"	"85fab0277735cff414d0f339557f110bf1501cbbe0f933dcf95232d9a61fd5e9"	"116"	"O:\repos.external\OpenNT\base\mvdm"	"DbgPrint"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011437"	"W32DllInitialize"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"272"	"O:\repos.external\OpenNT\base\mvdm"	"RegisterWowBaseHandlers"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011442"	"W32EWExecer"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"372"	"O:\repos.external\OpenNT\base\mvdm"	"RtlZeroMemory"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011444"	"W32EWExecer"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"391"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011446"	"W32EWExecer"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"399"	"O:\repos.external\OpenNT\base\mvdm"	"WaitForSingleObject"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011451"	"W32Init"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"493"	"O:\repos.external\OpenNT\base\mvdm"	"ShowStartGlass"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011462"	"W32Init"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"545"	"O:\repos.external\OpenNT\base\mvdm"	"UserRegisterWowHandlers"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011463"	"W32Init"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"547"	"O:\repos.external\OpenNT\base\mvdm"	"RegisterWowBaseHandlers"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011464"	"W32Init"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"566"	"O:\repos.external\OpenNT\base\mvdm"	"RtlZeroMemory"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011495"	"W32Exception"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1312"	"O:\repos.external\OpenNT\base\mvdm"	"RtlZeroMemory"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011502"	"W32Exception"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1446"	"O:\repos.external\OpenNT\base\mvdm"	"RtlZeroMemory"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011505"	"W32Exception"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1450"	"O:\repos.external\OpenNT\base\mvdm"	"CsrIdentifyAlertableThread"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
"MVDM-FIRST-REBASELINED-011512"	"StartDebuggerForWow"	"wow32/wow32.c"	"1dfe9900e6da3bf0e2984c3df42bdd155b177cfe7707bb24e1324037147d292a"	"1605"	"O:\repos.external\OpenNT\base\mvdm"	"RtlZeroMemory"	"0"	"0"	"0"	"base/mvdm/inc;base/mvdm/wow32;nt/private/mvdm/inc;nt/private/sdktools/jetadmin;nt/private/windows/inc;nt/public/sdk/inc;public/internal;public/sdk;sdktools/jetadmin"	"0"	""	"no original-MVDM body candidate; continue approved-source-union resolution"
