classification_id	source_path	source_line	warning	message	architectures	review_cluster	x86_x64_disposition	required_next_read	source_records
T310-S8-P4-CLASS-019366	src/mvdm-host/softpc.new/base/video/vga_prts.c	2567	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038247,T310-S8-P4-WARN-038248
T310-S8-P4-CLASS-019367	src/mvdm-host/softpc.new/base/video/vga_prts.c	2575	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038249,T310-S8-P4-WARN-038250
T310-S8-P4-CLASS-019368	src/mvdm-host/softpc.new/base/video/vga_prts.c	2578	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038251,T310-S8-P4-WARN-038252
T310-S8-P4-CLASS-019369	src/mvdm-host/softpc.new/base/video/vga_prts.c	2581	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038253,T310-S8-P4-WARN-038254
T310-S8-P4-CLASS-019370	src/mvdm-host/softpc.new/base/video/vga_prts.c	2584	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038255,T310-S8-P4-WARN-038256
T310-S8-P4-CLASS-019371	src/mvdm-host/softpc.new/base/video/vga_prts.c	2587	C4244	'=': conversion from 'IU32' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038257,T310-S8-P4-WARN-038258
T310-S8-P4-CLASS-019372	src/mvdm-host/softpc.new/base/video/vga_prts.c	2590	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038259,T310-S8-P4-WARN-038260
T310-S8-P4-CLASS-019373	src/mvdm-host/softpc.new/base/video/vga_prts.c	2593	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038261,T310-S8-P4-WARN-038262
T310-S8-P4-CLASS-019374	src/mvdm-host/softpc.new/base/video/vga_prts.c	2596	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038263,T310-S8-P4-WARN-038264
T310-S8-P4-CLASS-019377	src/mvdm-host/softpc.new/base/video/vga_prts.c	2715	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038269,T310-S8-P4-WARN-038270
T310-S8-P4-CLASS-019378	src/mvdm-host/softpc.new/base/video/vga_prts.c	2716	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038271,T310-S8-P4-WARN-038272
T310-S8-P4-CLASS-019379	src/mvdm-host/softpc.new/base/video/vga_prts.c	2717	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038273,T310-S8-P4-WARN-038274
T310-S8-P4-CLASS-019380	src/mvdm-host/softpc.new/base/video/vga_prts.c	2760	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038275,T310-S8-P4-WARN-038276
T310-S8-P4-CLASS-019381	src/mvdm-host/softpc.new/base/video/vga_prts.c	2782	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038277,T310-S8-P4-WARN-038278
T310-S8-P4-CLASS-019382	src/mvdm-host/softpc.new/base/video/vga_prts.c	2785	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038279,T310-S8-P4-WARN-038280
T310-S8-P4-CLASS-019383	src/mvdm-host/softpc.new/base/video/vga_prts.c	2788	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038281,T310-S8-P4-WARN-038282
T310-S8-P4-CLASS-019384	src/mvdm-host/softpc.new/base/video/vga_prts.c	2791	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038283,T310-S8-P4-WARN-038284
T310-S8-P4-CLASS-019385	src/mvdm-host/softpc.new/base/video/vga_prts.c	2794	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038285,T310-S8-P4-WARN-038286
T310-S8-P4-CLASS-019386	src/mvdm-host/softpc.new/base/video/vga_prts.c	2797	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038287,T310-S8-P4-WARN-038288
T310-S8-P4-CLASS-019389	src/mvdm-host/softpc.new/base/video/vga_prts.c	2853	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038293,T310-S8-P4-WARN-038294
T310-S8-P4-CLASS-019391	src/mvdm-host/softpc.new/base/video/vga_prts.c	2862	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038297,T310-S8-P4-WARN-038298
T310-S8-P4-CLASS-019394	src/mvdm-host/softpc.new/base/video/vga_prts.c	2878	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038303,T310-S8-P4-WARN-038304
T310-S8-P4-CLASS-019397	src/mvdm-host/softpc.new/base/video/vga_vide.c	100	C4131	'greyify': uses old-style declarator	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-038309,T310-S8-P4-WARN-038310
T310-S8-P4-CLASS-019398	src/mvdm-host/softpc.new/base/video/vga_vide.c	106	C4244	'=': conversion from 'unsigned int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038311,T310-S8-P4-WARN-038312
T310-S8-P4-CLASS-019399	src/mvdm-host/softpc.new/base/video/vga_vide.c	109	C4131	'set_dac': uses old-style declarator	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-038313,T310-S8-P4-WARN-038314
T310-S8-P4-CLASS-019400	src/mvdm-host/softpc.new/base/video/vga_vide.c	120	C4131	'get_dac': uses old-style declarator	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-038315,T310-S8-P4-WARN-038316
T310-S8-P4-CLASS-019401	src/mvdm-host/softpc.new/base/video/vga_vide.c	138	C4131	'init_vga_dac': uses old-style declarator	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	must-read-old-style-call-contract	K&R declaration may hide a modern parameter/return ABI mismatch; compare the selected declaration and callers before deciding whether it is a harmless source-style warning	T310-S8-P4-WARN-038317,T310-S8-P4-WARN-038318
T310-S8-P4-CLASS-019403	src/mvdm-host/softpc.new/base/video/vga_vide.c	244	C4244	'=': conversion from 'long' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038321,T310-S8-P4-WARN-038322
T310-S8-P4-CLASS-019405	src/mvdm-host/softpc.new/base/video/vga_vide.c	264	C4244	'=': conversion from 'long' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038325,T310-S8-P4-WARN-038326
T310-S8-P4-CLASS-019406	src/mvdm-host/softpc.new/base/video/vga_vide.c	267	C4244	'=': conversion from 'long' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038327,T310-S8-P4-WARN-038328
T310-S8-P4-CLASS-019409	src/mvdm-host/softpc.new/base/video/vga_vide.c	461	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038333,T310-S8-P4-WARN-038334
T310-S8-P4-CLASS-019410	src/mvdm-host/softpc.new/base/video/vga_vide.c	743	C4244	'function': conversion from 'int' to 'IU8', possible loss of data	x64,x86	SPC-VIDEO-CONTROLLER-DISPATCH	read-value-range-and-architecture-delta	narrowing/widening is not automatically a defect; determine guest fixed-width value, private native value, or host identity before selecting original correction, overlay, or mapping-manager boundary	T310-S8-P4-WARN-038335,T310-S8-P4-WARN-038336
