record_id	source_path	owner_package	review_cluster	profile_class	source_line	candidate_kind	symbol	source_excerpt	review_requirement	x86_x64_disposition
T310-S8-P4-ABI-001572	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	179	function-pointer-declaration-or-slot	setTF_func	GLOBAL VOID (*setTF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001573	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	179	function-pointer-indirect-call	setTF_func	GLOBAL VOID (*setTF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001574	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	180	function-pointer-declaration-or-slot	setPF_func	GLOBAL VOID (*setPF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001575	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	180	function-pointer-indirect-call	setPF_func	GLOBAL VOID (*setPF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001576	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	181	function-pointer-declaration-or-slot	setAF_func	GLOBAL VOID (*setAF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001577	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	181	function-pointer-indirect-call	setAF_func	GLOBAL VOID (*setAF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001578	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	182	function-pointer-declaration-or-slot	setSF_func	GLOBAL VOID (*setSF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001579	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	182	function-pointer-indirect-call	setSF_func	GLOBAL VOID (*setSF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001580	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	183	function-pointer-declaration-or-slot	setZF_func	GLOBAL VOID (*setZF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001581	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	183	function-pointer-indirect-call	setZF_func	GLOBAL VOID (*setZF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001582	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	184	function-pointer-declaration-or-slot	setOF_func	GLOBAL VOID (*setOF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001583	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	184	function-pointer-indirect-call	setOF_func	GLOBAL VOID (*setOF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001584	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	185	function-pointer-declaration-or-slot	setCF_func	GLOBAL VOID (*setCF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001585	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	185	function-pointer-indirect-call	setCF_func	GLOBAL VOID (*setCF_func) (IBOOL);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001586	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	187	function-pointer-declaration-or-slot	setDF_func	GLOBAL VOID (*setDF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001587	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	187	function-pointer-indirect-call	setDF_func	GLOBAL VOID (*setDF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001588	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	188	function-pointer-declaration-or-slot	setIF_func	GLOBAL VOID (*setIF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001589	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	188	function-pointer-indirect-call	setIF_func	GLOBAL VOID (*setIF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001590	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	189	function-pointer-declaration-or-slot	setTF_func	GLOBAL VOID (*setTF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001591	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	189	function-pointer-indirect-call	setTF_func	GLOBAL VOID (*setTF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001592	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	190	function-pointer-declaration-or-slot	setPF_func	GLOBAL VOID (*setPF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001593	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	190	function-pointer-indirect-call	setPF_func	GLOBAL VOID (*setPF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001594	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	191	function-pointer-declaration-or-slot	setAF_func	GLOBAL VOID (*setAF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001595	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	191	function-pointer-indirect-call	setAF_func	GLOBAL VOID (*setAF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001596	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	192	function-pointer-declaration-or-slot	setSF_func	GLOBAL VOID (*setSF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001597	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	192	function-pointer-indirect-call	setSF_func	GLOBAL VOID (*setSF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001598	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	193	function-pointer-declaration-or-slot	setZF_func	GLOBAL VOID (*setZF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001599	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	193	function-pointer-indirect-call	setZF_func	GLOBAL VOID (*setZF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001600	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	194	function-pointer-declaration-or-slot	setOF_func	GLOBAL VOID (*setOF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001601	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	194	function-pointer-indirect-call	setOF_func	GLOBAL VOID (*setOF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001602	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	195	function-pointer-declaration-or-slot	setCF_func	GLOBAL VOID (*setCF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001603	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	195	function-pointer-indirect-call	setCF_func	GLOBAL VOID (*setCF_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001604	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	198	function-pointer-declaration-or-slot	setOPLEN_func	GLOBAL VOID (*setOPLEN_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001605	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	198	function-pointer-indirect-call	setOPLEN_func	GLOBAL VOID (*setOPLEN_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001606	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	199	function-pointer-declaration-or-slot	setOPA_func	GLOBAL VOID (*setOPA_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001607	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	199	function-pointer-indirect-call	setOPA_func	GLOBAL VOID (*setOPA_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001608	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	200	function-pointer-declaration-or-slot	setOPB_func	GLOBAL VOID (*setOPB_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001609	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	200	function-pointer-indirect-call	setOPB_func	GLOBAL VOID (*setOPB_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001610	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	201	function-pointer-declaration-or-slot	setOPR_func	GLOBAL VOID (*setOPR_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001611	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	201	function-pointer-indirect-call	setOPR_func	GLOBAL VOID (*setOPR_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001612	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	203	function-pointer-declaration-or-slot	host_simulate_func	GLOBAL VOID (*host_simulate_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001613	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	203	function-pointer-indirect-call	host_simulate_func	GLOBAL VOID (*host_simulate_func) ();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001614	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	1074	function-pointer-declaration-or-slot	R_ROUTE	extern void (*R_ROUTE)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001615	src/mvdm-host/softpc.new/host/src/nt_cprgs.c	softpc.new	SPC-CCPU-ACCESS-TABLE	selected-softpc-machine-source	1074	function-pointer-indirect-call	R_ROUTE	extern void (*R_ROUTE)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001616	src/mvdm-host/softpc.new/host/src/nt_det.c	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	1098	function-pointer-indirect-call	choose_display_mode	(*choose_display_mode)();	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001617	src/mvdm-host/softpc.new/host/src/nt_error.c	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	58	function-pointer-declaration-or-slot	pW32HungAppNotifyThread	extern VOID (*pW32HungAppNotifyThread)(UINT);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001618	src/mvdm-host/softpc.new/host/src/nt_error.c	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	58	function-pointer-indirect-call	pW32HungAppNotifyThread	extern VOID (*pW32HungAppNotifyThread)(UINT);	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
T310-S8-P4-ABI-001619	src/mvdm-host/softpc.new/host/src/nt_error.c	softpc.new	SPC-HOST-PLATFORM-BINDINGS	selected-softpc-machine-source	699	function-pointer-indirect-call	pW32HungAppNotifyThread	(*pW32HungAppNotifyThread)(0); // we won't return from this	read declaration, assignment/initializer, selected callers and original package context	unreviewed-source-context-required
