record_id	architecture	source_path	source_line	warning	message	occurrence_count	review_cluster	source_review_requirement	disposition
T310-S8-P4-WARN-038842	x64	src/mvdm-host/softpc.new/base/system/rom.c	664	C4267	'=': conversion from 'size_t' to 'IU32', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038843	x64	src/mvdm-host/softpc.new/base/system/rom.c	670	C4127	conditional expression is constant	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038844	x86	src/mvdm-host/softpc.new/base/system/rom.c	670	C4127	conditional expression is constant	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038845	x64	src/mvdm-host/softpc.new/base/system/rom.c	706	C4267	'+=': conversion from 'size_t' to 'IU32', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038846	x64	src/mvdm-host/softpc.new/base/system/timer.c	959	C4244	'=': conversion from 'long' to 'unsigned char', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038847	x86	src/mvdm-host/softpc.new/base/system/timer.c	959	C4244	'=': conversion from 'long' to 'unsigned char', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038848	x64	src/mvdm-host/softpc.new/base/system/timer.c	1074	C4244	'=': conversion from 'int' to 'unsigned char', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038849	x86	src/mvdm-host/softpc.new/base/system/timer.c	1074	C4244	'=': conversion from 'int' to 'unsigned char', possible loss of data	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038850	x64	src/mvdm-host/softpc.new/base/system/timer.c	1986	C4005	'getIF': macro redefinition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038851	x86	src/mvdm-host/softpc.new/base/system/timer.c	1986	C4005	'getIF': macro redefinition	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038852	x64	src/mvdm-host/softpc.new/base/system/timer.c	2014	C4311	'type cast': pointer truncation from 'IHP' to 'IUH'	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038853	x64	src/mvdm-host/softpc.new/base/system/timer.c	2014	C4312	'type cast': conversion from 'IUH' to 'IUH *' of greater size	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038854	x64	src/mvdm-host/softpc.new/base/system/timer.c	2057	C4100	'IrqLine': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038855	x86	src/mvdm-host/softpc.new/base/system/timer.c	2057	C4100	'IrqLine': unreferenced formal parameter	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038856	x64	src/mvdm-host/softpc.new/base/system/timer.c	2140	C4101	'int_delay': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038857	x86	src/mvdm-host/softpc.new/base/system/timer.c	2140	C4101	'int_delay': unreferenced local variable	1	SPC-SYSTEM-CONTROLLER-CALLBACKS	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038858	x64	src/mvdm-host/softpc.new/base/video/cga.c	354	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038859	x86	src/mvdm-host/softpc.new/base/video/cga.c	354	C4244	'=': conversion from 'int' to 'IU8', possible loss of data	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038860	x64	src/mvdm-host/softpc.new/base/video/cga.c	385	C4245	'initializing': conversion from 'int' to 'IU8', signed/unsigned mismatch	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038861	x86	src/mvdm-host/softpc.new/base/video/cga.c	385	C4245	'initializing': conversion from 'int' to 'IU8', signed/unsigned mismatch	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038862	x64	src/mvdm-host/softpc.new/base/video/cga.c	695	C4244	'-=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038863	x86	src/mvdm-host/softpc.new/base/video/cga.c	695	C4244	'-=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038864	x64	src/mvdm-host/softpc.new/base/video/cga.c	713	C4244	'-=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038865	x86	src/mvdm-host/softpc.new/base/video/cga.c	713	C4244	'-=': conversion from 'int' to 'IU16', possible loss of data	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038866	x64	src/mvdm-host/softpc.new/base/video/cga.c	1339	C4210	nonstandard extension used: function given file scope	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038867	x86	src/mvdm-host/softpc.new/base/video/cga.c	1339	C4210	nonstandard extension used: function given file scope	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038868	x64	src/mvdm-host/softpc.new/base/video/cga.c	1340	C4210	nonstandard extension used: function given file scope	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038869	x86	src/mvdm-host/softpc.new/base/video/cga.c	1340	C4210	nonstandard extension used: function given file scope	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038870	x64	src/mvdm-host/softpc.new/base/video/cga.c	1415	C4013	'setWritePointers' undefined; assuming extern returning int	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038871	x86	src/mvdm-host/softpc.new/base/video/cga.c	1415	C4013	'setWritePointers' undefined; assuming extern returning int	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038872	x64	src/mvdm-host/softpc.new/base/video/cga.c	1416	C4013	'setReadPointers' undefined; assuming extern returning int	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038873	x86	src/mvdm-host/softpc.new/base/video/cga.c	1416	C4013	'setReadPointers' undefined; assuming extern returning int	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038874	x64	src/mvdm-host/softpc.new/base/video/ega_mode.c	538	C4100	'mode': unreferenced formal parameter	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038875	x64	src/mvdm-host/softpc.new/base/video/ega_mode.c	538	C4131	'set_update_routine': uses old-style declarator	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038876	x86	src/mvdm-host/softpc.new/base/video/ega_mode.c	538	C4100	'mode': unreferenced formal parameter	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038877	x86	src/mvdm-host/softpc.new/base/video/ega_mode.c	538	C4131	'set_update_routine': uses old-style declarator	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038878	x64	src/mvdm-host/softpc.new/base/video/ega_prts.c	1655	C4018	'>=': signed/unsigned mismatch	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038879	x86	src/mvdm-host/softpc.new/base/video/ega_prts.c	1655	C4018	'>=': signed/unsigned mismatch	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038880	x64	src/mvdm-host/softpc.new/base/video/ega_prts.c	1691	C4018	'>=': signed/unsigned mismatch	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038881	x86	src/mvdm-host/softpc.new/base/video/ega_prts.c	1691	C4018	'>=': signed/unsigned mismatch	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038882	x64	src/mvdm-host/softpc.new/base/video/ega_prts.c	1810	C4100	'wrt_bank': unreferenced formal parameter	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038883	x64	src/mvdm-host/softpc.new/base/video/ega_prts.c	1810	C4100	'rd_bank': unreferenced formal parameter	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038884	x86	src/mvdm-host/softpc.new/base/video/ega_prts.c	1810	C4100	'wrt_bank': unreferenced formal parameter	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
T310-S8-P4-WARN-038885	x86	src/mvdm-host/softpc.new/base/video/ega_prts.c	1810	C4100	'rd_bank': unreferenced formal parameter	1	SPC-VIDEO-CONTROLLER-DISPATCH	read original declaration/caller/initializer and reconcile with static ABI inventory; warning alone is not a defect decision	unreviewed-source-context-required
