canonical_interface_id	callee_spelling	raw_candidate_ids	raw_call_site_count	resolution	original_definition_ids	original_definition_identities	basis
"MVDM-FIRST-INTERFACE-000716"	"SfscatterGatherSasTouch"	"MVDM-FIRST-CANDIDATE-000321"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000717"	"ShowConsoleCursor"	"MVDM-FIRST-CANDIDATE-001517;MVDM-FIRST-CANDIDATE-001664;MVDM-FIRST-CANDIDATE-001665;MVDM-FIRST-CANDIDATE-001672;MVDM-FIRST-CANDIDATE-001673"	"5"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000718"	"ShowCursor"	"MVDM-FIRST-CANDIDATE-002751"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000719"	"ShowStartGlass"	"MVDM-FIRST-CANDIDATE-001708;MVDM-FIRST-CANDIDATE-002510;MVDM-FIRST-CANDIDATE-002540;MVDM-FIRST-CANDIDATE-002617"	"4"	"original-definition-variant-family"	";"	"undefined:2998@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472;undefined:2998@787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000720"	"sigblock"	"MVDM-FIRST-CANDIDATE-001050;MVDM-FIRST-CANDIDATE-001051"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000721"	"sigsetmask"	"MVDM-FIRST-CANDIDATE-001052"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000722"	"sin"	"MVDM-FIRST-CANDIDATE-000371;MVDM-FIRST-CANDIDATE-000372;MVDM-FIRST-CANDIDATE-000374;MVDM-FIRST-CANDIDATE-000376"	"4"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000723"	"SizeofResource"	"MVDM-FIRST-CANDIDATE-002652"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000724"	"smeg_clear"	"MVDM-FIRST-CANDIDATE-001193"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000725"	"smeg_set"	"MVDM-FIRST-CANDIDATE-001192"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000726"	"sqrt"	"MVDM-FIRST-CANDIDATE-000377;MVDM-FIRST-CANDIDATE-000378"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000727"	"srand"	"MVDM-FIRST-CANDIDATE-001078"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000728"	"StartPage"	"MVDM-FIRST-CANDIDATE-002315;MVDM-FIRST-CANDIDATE-002434"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000729"	"StretchBlt"	"MVDM-FIRST-CANDIDATE-002394"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000730"	"StretchDIBits"	"MVDM-FIRST-CANDIDATE-002395"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000731"	"strspn"	"MVDM-FIRST-CANDIDATE-001007"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000732"	"strtol"	"MVDM-FIRST-CANDIDATE-000345;MVDM-FIRST-CANDIDATE-000346;MVDM-FIRST-CANDIDATE-001059;MVDM-FIRST-CANDIDATE-001060;MVDM-FIRST-CANDIDATE-001061;MVDM-FIRST-CANDIDATE-001062;MVDM-FIRST-CANDIDATE-001063;MVDM-FIRST-CANDIDATE-001066;MVDM-FIRST-CANDIDATE-001125;MVDM-FIRST-CANDIDATE-001302;MVDM-FIRST-CANDIDATE-001641"	"11"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000733"	"strtoul"	"MVDM-FIRST-CANDIDATE-000021;MVDM-FIRST-CANDIDATE-001287;MVDM-FIRST-CANDIDATE-001705;MVDM-FIRST-CANDIDATE-001706;MVDM-FIRST-CANDIDATE-002531"	"5"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000734"	"SuspendThread"	"MVDM-FIRST-CANDIDATE-001442;MVDM-FIRST-CANDIDATE-001443"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000735"	"SwapMouseButton"	"MVDM-FIRST-CANDIDATE-002782"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000736"	"sysconf"	"MVDM-FIRST-CANDIDATE-001041"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000737"	"SystemTimeToFileTime"	"MVDM-FIRST-CANDIDATE-000193"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000738"	"tan"	"MVDM-FIRST-CANDIDATE-000366;MVDM-FIRST-CANDIDATE-000367"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000739"	"term_gore_update"	"MVDM-FIRST-CANDIDATE-001272"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000740"	"time"	"MVDM-FIRST-CANDIDATE-001031;MVDM-FIRST-CANDIDATE-001039;MVDM-FIRST-CANDIDATE-001079"	"3"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000741"	"times"	"MVDM-FIRST-CANDIDATE-001034"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000742"	"TlsAlloc"	"MVDM-FIRST-CANDIDATE-000381;MVDM-FIRST-CANDIDATE-001675;MVDM-FIRST-CANDIDATE-002669"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000743"	"TlsGetValue"	"MVDM-FIRST-CANDIDATE-000388;MVDM-FIRST-CANDIDATE-000394;MVDM-FIRST-CANDIDATE-000397;MVDM-FIRST-CANDIDATE-000400;MVDM-FIRST-CANDIDATE-000403;MVDM-FIRST-CANDIDATE-001472;MVDM-FIRST-CANDIDATE-002676"	"7"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000744"	"TlsSetValue"	"MVDM-FIRST-CANDIDATE-000385;MVDM-FIRST-CANDIDATE-001473;MVDM-FIRST-CANDIDATE-001522;MVDM-FIRST-CANDIDATE-002671;MVDM-FIRST-CANDIDATE-002672;MVDM-FIRST-CANDIDATE-002673;MVDM-FIRST-CANDIDATE-002674;MVDM-FIRST-CANDIDATE-002675;MVDM-FIRST-CANDIDATE-002677;MVDM-FIRST-CANDIDATE-002680"	"10"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000745"	"ToAscii"	"MVDM-FIRST-CANDIDATE-002466"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000746"	"TransactNamedPipe"	"MVDM-FIRST-CANDIDATE-002174"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000747"	"TransmitCommChar"	"MVDM-FIRST-CANDIDATE-002729"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000748"	"UnhandledExceptionFilter"	"MVDM-FIRST-CANDIDATE-001774"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000749"	"UnloadNetworkFonts"	"MVDM-FIRST-CANDIDATE-002525"	"1"	"original-definition-variant-family"	";"	"undefined:2745@8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d;undefined:2745@8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"Include-constrained package roots (base/mvdm) had no body; every approved-tree candidate is retained without selecting a provider."
"MVDM-FIRST-INTERFACE-000750"	"UnlockFile"	"MVDM-FIRST-CANDIDATE-000206;MVDM-FIRST-CANDIDATE-002484"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000751"	"UnpackDDElParam"	"MVDM-FIRST-CANDIDATE-002581;MVDM-FIRST-CANDIDATE-002584;MVDM-FIRST-CANDIDATE-002587;MVDM-FIRST-CANDIDATE-002591"	"4"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000752"	"UpdateColors"	"MVDM-FIRST-CANDIDATE-002457"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000753"	"UpdateKbdInt15"	"MVDM-FIRST-CANDIDATE-002821"	"1"	"original-definition-found"	""	"undefined:2040@c17523f12f895eb144b38692f4d91dc97d539106a8d3e4b8cf23bc4338cd4896"	"Parsed only from original include-constrained package roots: base/mvdm. Each source-root/path/hash/definition-line implementation remains distinct, even when byte-identical."
"MVDM-FIRST-INTERFACE-000754"	"UserRegisterWowHandlers"	"MVDM-FIRST-CANDIDATE-002618"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000755"	"VDMConsoleOperation"	"MVDM-FIRST-CANDIDATE-001453;MVDM-FIRST-CANDIDATE-001501;MVDM-FIRST-CANDIDATE-001666;MVDM-FIRST-CANDIDATE-001668;MVDM-FIRST-CANDIDATE-001669;MVDM-FIRST-CANDIDATE-001671;MVDM-FIRST-CANDIDATE-001996"	"7"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000756"	"VDMOperationStarted"	"MVDM-FIRST-CANDIDATE-001995"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000757"	"VdmSetPhysRecStructs"	"MVDM-FIRST-CANDIDATE-001658;MVDM-FIRST-CANDIDATE-001659"	"2"	"no-original-c-cpp-definition-found-in-approved-trees"	""	""	"No C/C++ body definition was found in either approved tree after include-constrained roots (base/mvdm) and the discovery fallback."
"MVDM-FIRST-INTERFACE-000758"	"VectorBase8259Slave"	"MVDM-FIRST-CANDIDATE-000323"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000759"	"vga_card_place_cursor"	"MVDM-FIRST-CANDIDATE-001264"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000760"	"vga_card_read_ch"	"MVDM-FIRST-CANDIDATE-001244"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000761"	"vga_card_read_dot"	"MVDM-FIRST-CANDIDATE-001245;MVDM-FIRST-CANDIDATE-001246"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000762"	"vga_card_scroll_down"	"MVDM-FIRST-CANDIDATE-001243"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000763"	"vga_card_scroll_up"	"MVDM-FIRST-CANDIDATE-001242"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000764"	"vga_card_w_ch_set"	"MVDM-FIRST-CANDIDATE-001233"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000765"	"vga_card_w_ch_xor"	"MVDM-FIRST-CANDIDATE-001234"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000766"	"vga_card_w_dot"	"MVDM-FIRST-CANDIDATE-001241"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000767"	"videoModeIs"	"MVDM-FIRST-CANDIDATE-001235"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000768"	"VirtualAlloc"	"MVDM-FIRST-CANDIDATE-001643;MVDM-FIRST-CANDIDATE-001644;MVDM-FIRST-CANDIDATE-001646;MVDM-FIRST-CANDIDATE-001652;MVDM-FIRST-CANDIDATE-001653;MVDM-FIRST-CANDIDATE-001656;MVDM-FIRST-CANDIDATE-001660;MVDM-FIRST-CANDIDATE-001830;MVDM-FIRST-CANDIDATE-001831;MVDM-FIRST-CANDIDATE-001833;MVDM-FIRST-CANDIDATE-002578"	"11"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000769"	"VirtualFree"	"MVDM-FIRST-CANDIDATE-001645;MVDM-FIRST-CANDIDATE-001647;MVDM-FIRST-CANDIDATE-001648;MVDM-FIRST-CANDIDATE-001649;MVDM-FIRST-CANDIDATE-001654;MVDM-FIRST-CANDIDATE-001655;MVDM-FIRST-CANDIDATE-001657;MVDM-FIRST-CANDIDATE-001661;MVDM-FIRST-CANDIDATE-001832;MVDM-FIRST-CANDIDATE-001834;MVDM-FIRST-CANDIDATE-002579"	"11"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000770"	"VkKeyScanW"	"MVDM-FIRST-CANDIDATE-001637"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000771"	"w_write"	"MVDM-FIRST-CANDIDATE-000425;MVDM-FIRST-CANDIDATE-000427"	"2"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000772"	"W32SetExceptionContext"	"MVDM-FIRST-CANDIDATE-002622;MVDM-FIRST-CANDIDATE-002624"	"2"	"no-original-c-cpp-definition-found-in-approved-trees"	""	""	"No C/C++ body definition was found in either approved tree after include-constrained roots (base/mvdm) and the discovery fallback."
"MVDM-FIRST-INTERFACE-000773"	"WaitCommEvent"	"MVDM-FIRST-CANDIDATE-002738"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000774"	"WaitForDebugEvent"	"MVDM-FIRST-CANDIDATE-002066"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000775"	"WaitForInputIdle"	"MVDM-FIRST-CANDIDATE-000290;MVDM-FIRST-CANDIDATE-002534"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000776"	"WaitForMultipleObjects"	"MVDM-FIRST-CANDIDATE-001341;MVDM-FIRST-CANDIDATE-002101;MVDM-FIRST-CANDIDATE-002179;MVDM-FIRST-CANDIDATE-002514;MVDM-FIRST-CANDIDATE-002745"	"5"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000777"	"WaitForSingleObjectEx"	"MVDM-FIRST-CANDIDATE-001752"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000778"	"waveInGetNumDevs"	"MVDM-FIRST-CANDIDATE-002026"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000779"	"waveInStart"	"MVDM-FIRST-CANDIDATE-002030"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000780"	"waveOutGetNumDevs"	"MVDM-FIRST-CANDIDATE-002027"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000781"	"wcscat"	"MVDM-FIRST-CANDIDATE-000300;MVDM-FIRST-CANDIDATE-000301;MVDM-FIRST-CANDIDATE-002006"	"3"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000782"	"wcschr"	"MVDM-FIRST-CANDIDATE-000026;MVDM-FIRST-CANDIDATE-000035"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000783"	"wcscpy"	"MVDM-FIRST-CANDIDATE-000291;MVDM-FIRST-CANDIDATE-000299;MVDM-FIRST-CANDIDATE-001912;MVDM-FIRST-CANDIDATE-001913;MVDM-FIRST-CANDIDATE-001914;MVDM-FIRST-CANDIDATE-001915;MVDM-FIRST-CANDIDATE-002005"	"7"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000784"	"wcsrchr"	"MVDM-FIRST-CANDIDATE-000305"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000785"	"wcstok"	"MVDM-FIRST-CANDIDATE-000292;MVDM-FIRST-CANDIDATE-000293"	"2"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000786"	"WindowFromPoint"	"MVDM-FIRST-CANDIDATE-002811"	"1"	"public-win32-or-crt-leaf"	""	""	"T298 public Win32/CRT leaf classification; no original body search is required."
"MVDM-FIRST-INTERFACE-000787"	"WinTerm"	"MVDM-FIRST-CANDIDATE-001136"	"1"	"original-boundary-no-body-search"	""	""	"All original raw call sites terminate at a public/private/kernel/not-host-runtime boundary; T299 does not search beyond that boundary."
"MVDM-FIRST-INTERFACE-000788"	"WK32ICallProc32MakeCall"	"MVDM-FIRST-CANDIDATE-002505;MVDM-FIRST-CANDIDATE-002506"	"2"	"no-original-c-cpp-definition-found-in-approved-trees"	""	""	"No C/C++ body definition was found in either approved tree after include-constrained roots (base/mvdm) and the discovery fallback."
