"caller_path"	"source_line"	"declaration_text"	"edge_kind"	"stage1_state"	"next_stage"	"lexical_name"	"selected_definition_paths"
"wow32/wow32.h"	"296"	"extern UINT   nWOWTasks;    // # of WOW tasks running"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"297"	"extern BOOL   fBoot;        // TRUE During Boot Process"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"298"	"extern HANDLE  ghevWaitCreatorThread; // Used to Syncronize creation of a new thread"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"299"	"extern WORD   iWOWTaskCur;  // ID of current task running"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"300"	"extern BOOL   fWowMode;     // see comment in wow32.c"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"301"	"extern HANDLE hWOWHeap;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hWOWHeap"	""
"wow32/wow32.h"	"302"	"extern DECLSPEC_IMPORT BOOL fSeparateWow;   // imported from ntvdm, FALSE if shared WOW VDM."	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"303"	"extern HANDLE ghProcess;       // WOW Process Handle"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"304"	"extern PFNWOWHANDLERSOUT pfnOut; // USER secret API pointers"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"305"	"extern DECLSPEC_IMPORT DWORD FlatAddress[];    // Base address of each selector in LDT"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"306"	"extern DECLSPEC_IMPORT LPDWORD SelectorLimit;  // Limit of each selector in LDT (x86 only)"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32.h"	"307"	"extern PTD *  pptdWOA;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pptdWOA"	""
"wow32/wow32.h"	"308"	"extern PTD    gptdShell;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gptdShell"	""
"wow32/wow32.h"	"309"	"extern char szEmbedding[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szEmbedding"	""
"wow32/wow32.h"	"310"	"extern char szServerKey[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szServerKey"	""
"wow32/wow32.h"	"311"	"extern char szPicture[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szPicture"	""
"wow32/wow32.h"	"312"	"extern char szPostscript[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szPostscript"	""
"wow32/wow32.h"	"313"	"extern char szZapfDingbats[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szZapfDingbats"	""
"wow32/wow32.h"	"314"	"extern char szZapf_Dingbats[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szZapf_Dingbats"	""
"wow32/wow32.h"	"315"	"extern char szSymbol[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szSymbol"	""
"wow32/wow32.h"	"316"	"extern char szTmsRmn[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szTmsRmn"	""
"wow32/wow32.h"	"317"	"extern char szHelv[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szHelv"	""
"wow32/wow32.h"	"318"	"extern char szMavisCourier[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szMavisCourier"	""
"wow32/wow32.h"	"319"	"extern char szDevices[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szDevices"	""
"wow32/wow32.h"	"320"	"extern char szBoot[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szBoot"	""
"wow32/wow32.h"	"321"	"extern char szShell[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szShell"	""
"wow32/wow32.h"	"322"	"extern char szWinDotIni[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szWinDotIni"	""
"wow32/wow32.h"	"323"	"extern char szSystemDotIni[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szSystemDotIni"	""
"wow32/wow32.h"	"324"	"extern char szExplorerDotExe[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"szExplorerDotExe"	""
"wow32/wow32.h"	"325"	"extern PSTR pszWinIniFullPath;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pszWinIniFullPath"	""
"wow32/wow32.h"	"326"	"extern PSTR pszWindowsDirectory;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pszWindowsDirectory"	""
"wow32/wow32.h"	"327"	"extern PSTR pszSystemDirectory;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"pszSystemDirectory"	""
"wow32/wow32.h"	"328"	"extern BOOL gfIgnoreInputAssertGiven;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gfIgnoreInputAssertGiven"	""
"wow32/wow32.h"	"333"	"extern PUCHAR IntelMemoryBase;  // Start of emulated CPU's memory"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	""	""
"wow32/wow32fax.c"	"31"	"extern HANDLE hmodWOW32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hmodWOW32"	""
"wow32/wowtable.h"	"16"	"extern W32 aw32WOW[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32WOW"	""
"wow32/wowtable.h"	"20"	"extern INT cAPIThunks;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cAPIThunks"	""
"wow32/wowtbl.h"	"16"	"extern W32 aw32WOW[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32WOW"	""
"wow32/wowtbl.h"	"42"	"extern TABLEOFFSETS tableoffsets;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"tableoffsets"	""
"wow32/wowtbl.h"	"46"	"extern PSZ apszModNames[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"apszModNames"	""
"wow32/wowtbl.h"	"47"	"extern INT nModNames;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"nModNames"	""
"wow32/wowtbl.h"	"48"	"extern INT cAPIThunks;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"cAPIThunks"	""
"wow32/wreldc.h"	"25"	"extern INT  iReleasedDCs;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iReleasedDCs"	""
"wow32/wsdynmc.h"	"1"	"extern  DLLENTRYPOINTS  wsockapis[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"wsockapis"	""
"wow32/wshltbl.h"	"19"	"extern W32 aw32Shell[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Shell"	""
"wow32/wshltbl.h"	"24"	"extern INT iShellMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iShellMax"	""
"wow32/wsocktbl.h"	"18"	"extern W32 aw32Winsock[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Winsock"	""
"wow32/wsocktbl.h"	"22"	"extern INT iWinsockMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iWinsockMax"	""
"wow32/wspool.c"	"23"	"extern WORD gUser16hInstance;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gUser16hInstance"	""
"wow32/wspool.h"	"30"	"extern  DLLENTRYPOINTS  spoolerapis[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"spoolerapis"	""
"wow32/wstbl.h"	"18"	"extern W32 aw32Sound[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32Sound"	""
"wow32/wstbl.h"	"22"	"extern INT iSoundMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iSoundMax"	""
"wow32/wthtbl.h"	"19"	"extern W32 aw32ToolHelp[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32ToolHelp"	""
"wow32/wthtbl.h"	"23"	"extern INT iToolHelpMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iToolHelpMax"	""
"wow32/wuclass.c"	"20"	"extern HANDLE ghInstanceUser32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"ghInstanceUser32"	""
"wow32/wuclass.c"	"21"	"extern WORD   gUser16hInstance;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gUser16hInstance"	""
"wow32/wudlg.c"	"20"	"extern DOSWOWDATA DosWowData;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"DosWowData"	""
"wow32/wudlg.c"	"23"	"extern HWND  hdlgSDIMCached ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hdlgSDIMCached"	""
"wow32/wudlg.c"	"33"	"extern INT fWMsgProfRT;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fWMsgProfRT"	""
"wow32/wuman.c"	"22"	"extern DWORD fThunkStrRtns;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fThunkStrRtns"	""
"wow32/wuman.c"	"95"	"extern DWORD   gpsi;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"gpsi"	""
"wow32/wumsg.c"	"22"	"extern HANDLE hmodWOW32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hmodWOW32"	""
"wow32/wumsg.h"	"16"	"extern BOOL fWhoCalled;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"fWhoCalled"	""
"wow32/wuser.c"	"23"	"extern HANDLE hmodWOW32;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hmodWOW32"	""
"wow32/wutbl.h"	"18"	"extern W32 aw32User[];"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"aw32User"	""
"wow32/wutbl.h"	"23"	"extern INT iUserMax;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"iUserMax"	""
"wow32/wuwind.c"	"21"	"extern HWND hdlgSDIMCached ;"	"extern-data-or-function-pointer declaration"	"unresolved declared data/function-pointer; BFS package resolution required"	"definition/package BFS"	"hdlgSDIMCached"	""
