"file_id"	"target_path"	"file_kind"	"original_build_membership"	"original_subpackage_role"	"final_component_owner"	"provisional_composition_disposition"	"source_derived_reason"	"state"	"evidence"
"MVDM-FILE-1179"	"softpc.new/host/inc/nt_fulsc.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1180"	"softpc.new/host/inc/nt_getxx.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1181"	"softpc.new/host/inc/nt_graph.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1182"	"softpc.new/host/inc/nt_hunt.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1183"	"softpc.new/host/inc/nt_inthk.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1184"	"softpc.new/host/inc/nt_mem.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1185"	"softpc.new/host/inc/nt_mon.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1186"	"softpc.new/host/inc/nt_mouse.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1187"	"softpc.new/host/inc/nt_paint.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1188"	"softpc.new/host/inc/nt_pif.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1189"	"softpc.new/host/inc/nt_reset.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1190"	"softpc.new/host/inc/nt_smenu.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1191"	"softpc.new/host/inc/nt_thred.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1192"	"softpc.new/host/inc/nt_timer.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1193"	"softpc.new/host/inc/nt_uis.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1194"	"softpc.new/host/inc/nt_vddp.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1195"	"softpc.new/host/inc/ntcheese.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1196"	"softpc.new/host/inc/ppc/pig/c2cpusad.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1197"	"softpc.new/host/inc/ppc/pig/cpu_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1198"	"softpc.new/host/inc/ppc/pig/cpu4gen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1199"	"softpc.new/host/inc/ppc/pig/cpuint_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1200"	"softpc.new/host/inc/ppc/pig/evidgen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1201"	"softpc.new/host/inc/ppc/pig/gdpvar.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1202"	"softpc.new/host/inc/ppc/pig/sas4gen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1203"	"softpc.new/host/inc/ppc/prod/c2cpusad.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1204"	"softpc.new/host/inc/ppc/prod/cpu_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1205"	"softpc.new/host/inc/ppc/prod/cpu4gen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1206"	"softpc.new/host/inc/ppc/prod/cpuint_c.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1207"	"softpc.new/host/inc/ppc/prod/evidgen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1208"	"softpc.new/host/inc/ppc/prod/gdpvar.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1209"	"softpc.new/host/inc/ppc/prod/sas4gen.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1210"	"softpc.new/host/inc/sdos_ddi.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1211"	"softpc.new/host/inc/sim32.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1212"	"softpc.new/host/inc/winsigni.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1213"	"softpc.new/host/inc/xmsexp.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1214"	"softpc.new/host/link/makefile"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1215"	"softpc.new/host/link/nt_uis.h"	"declaration"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1216"	"softpc.new/host/link/res.cmd"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1217"	"softpc.new/host/link/resource.rc"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1218"	"softpc.new/host/link/softerr.ico"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1219"	"softpc.new/host/link/softpc.def"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1220"	"softpc.new/host/link/softpc.ico"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1221"	"softpc.new/host/link/sources"	"resource-or-other"	"not-a-translation-unit"	"host-control-declaration-or-build"	"opennt-mvdm-host"	"host-control-input-review"	"supporting original host-control input; no standalone body claim"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1222"	"softpc.new/host/src/config.c"	"source"	"observed-in-literal-sources"	"original-host-control"	"opennt-mvdm-host"	"candidate-adapter-bound"	"host control source; requires per-interface SoftPC/Win32/monitor audit"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1223"	"softpc.new/host/src/copy_fnc.c"	"source"	"observed-in-literal-sources"	"original-host-control"	"opennt-mvdm-host"	"candidate-adapter-bound"	"host control source; requires per-interface SoftPC/Win32/monitor audit"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1224"	"softpc.new/host/src/cpucstbs.c"	"source"	"observed-in-literal-sources"	"original-host-control"	"opennt-mvdm-host"	"candidate-adapter-bound"	"host control source; requires per-interface SoftPC/Win32/monitor audit"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1225"	"softpc.new/host/src/fprt.c"	"source"	"observed-in-literal-sources"	"original-host-control"	"opennt-mvdm-host"	"candidate-adapter-bound"	"host control source; requires per-interface SoftPC/Win32/monitor audit"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1226"	"softpc.new/host/src/makefile"	"resource-or-other"	"not-a-translation-unit"	"original-host-control"	"opennt-mvdm-host"	"candidate-adapter-bound"	"host control source; requires per-interface SoftPC/Win32/monitor audit"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
"MVDM-FILE-1227"	"softpc.new/host/src/makefile.inc"	"declaration"	"not-a-translation-unit"	"original-host-control"	"opennt-mvdm-host"	"candidate-adapter-bound"	"host control source; requires per-interface SoftPC/Win32/monitor audit"	"provisional-not-enabled"	"mvdm-file-recovery-ledger.tsv; m0-t276-s2-translation-unit-build-ledger.tsv"
