candidate_id	caller_symbol	caller_source_path	caller_source_sha256	caller_source_line	callee_spelling	source_map_disposition	global_original_definition_packages	declaration_shapes	declaration_count	static_disposition	rationale	next_action
"MVDM-FIRST-REBASELINED-009670"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"595"	"LoadCursor"	"MVDM-variant-or-parser-gap-candidate-present"	"base/mvdm/wow16"	"none"	"0"	"mvdm-variant-or-parser-gap"	"The spelling has an original MVDM variant but no source-shape-confirmed binding in the lawful zero closure; preserve as a physical variant issue."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009671"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"596"	"GetStockObject"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009672"	"RegisterClasses"	"wow16/ddeml/dmgmem.c"	"94dbd9d00a8d907fe86eeccaf066e880ff5763381527979d0b5f35ac9b90edb8"	"597"	"RegisterClass"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009673"	"MonBrdcastCB"	"wow16/ddeml/dmgmon.c"	"cc5f2fc70db0a2fb0bfed3f5ef6b43edad78f9cb90e4ab7e8c9662f3fbff0925"	"86"	"GlobalLock"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009674"	"MonBrdcastCB"	"wow16/ddeml/dmgmon.c"	"cc5f2fc70db0a2fb0bfed3f5ef6b43edad78f9cb90e4ab7e8c9662f3fbff0925"	"88"	"GetCurrentTime"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009675"	"MonitorBroadcast"	"wow16/ddeml/dmgmon.c"	"cc5f2fc70db0a2fb0bfed3f5ef6b43edad78f9cb90e4ab7e8c9662f3fbff0925"	"234"	"SendMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009676"	"MonitorBroadcast"	"wow16/ddeml/dmgmon.c"	"cc5f2fc70db0a2fb0bfed3f5ef6b43edad78f9cb90e4ab7e8c9662f3fbff0925"	"241"	"GlobalUnlock"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009679"	"CheckCBQ"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"578"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009680"	"CheckCBQ"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"579"	"GetWindowLong"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009683"	"Disconnect"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"651"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009684"	"Disconnect"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"761"	"DestroyWindow"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009685"	"Terminate"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"795"	"PostMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009686"	"Terminate"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"859"	"DestroyWindow"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009687"	"ChildMsg"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1093"	"IsWindow"	"no-OpenNT-source-definition-candidate"	""	"macro-token"	"1"	"macro-or-indirect"	"The physical caller include frontier exposes only a macro form; do not invent a function body."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009688"	"ChildMsg"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1097"	"GetWindow"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009689"	"ChildMsg"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1102"	"GetWindow"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/ole232"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009690"	"ChildMsg"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1104"	"PostMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009691"	"ChildMsg"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1106"	"SendMessage"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009693"	"DoCallback"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1341"	"hmemcpy"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/olecnv32"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009694"	"dbz"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1374"	"GlobalAddAtom"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009695"	"dbz"	"wow16/ddeml/dmgwndp.c"	"90ed7ba26029ba4b2dda2cd4bc6f857bf6a6150c6f8f97d9fe2ce02a89283875"	"1375"	"GlobalAddAtom"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009701"	"CopyDDEShareHandle"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"265"	"GlobalSize"	"host-boundary-source-candidate-present"	"base/win32/client"	"none"	"0"	"private-host-hard-boundary"	"Original source reaches CSR/CSRSS, kernel VDM, Win32k or an equivalent private host shell; retain declaration-only boundary."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009703"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"285"	"GetObject"	"non-MVDM-OpenNT-source-candidate-present"	"com/ole32/com;com/ole32/dcomss"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009704"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"288"	"GetDC"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009705"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"292"	"CreateCompatibleDC"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009706"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"296"	"CreateCompatibleDC"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009707"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"300"	"SelectObject"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009708"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"301"	"CreateCompatibleBitmap"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009709"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"305"	"SelectObject"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009710"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"306"	"BitBlt"	"non-MVDM-OpenNT-source-candidate-present"	"admin/netui/common"	"none"	"0"	"original-non-mvdm-binding-required"	"One or more non-MVDM original bodies exist; select only after caller declaration/frontier and linkage proof."	"perform declaration/frontier/linkage binding; then parse only the selected original first-degree body"
"MVDM-FIRST-REBASELINED-009711"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"307"	"SelectObject"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009712"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"308"	"SelectObject"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009713"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"310"	"DeleteDC"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009714"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"312"	"DeleteDC"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
"MVDM-FIRST-REBASELINED-009715"	"CopyBitmap"	"wow16/ddeml/hdata.c"	"ccb5dae526bf31363aae403a71e57ec90adb9d621700b3ba3677e3b38d5317a8"	"314"	"ReleaseDC"	"no-OpenNT-source-definition-candidate"	""	"none"	"0"	"source-unavailable-or-declaration-only"	"No approved original function body or caller-frontier declaration token was found; retain explicit source-unavailable, assembly, macro or external-boundary disposition."	"do not inspect a callee body in this disposition phase"
