candidate_id	callee_spelling	caller_frontier_id	declaration_header_identity	declaration_header_path	declaration_line	declaration_package_root	disposition
"MVDM-FIRST-REBASELINED-011124"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"nt/private/mvdm/inc/softpc.h"	"513"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011124"	"DbgPrint"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/softpc.h@1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b"	"base/mvdm/inc/softpc.h"	"513"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011125"	"NtCurrentTeb"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"160"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011126"	"FastWOWCallbackCall"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/fastwow.h@0a59ccbb6b0bf66982352bfefda5c08867ec44dd9ff55731d2b701035d684520"	"base/mvdm/wow32/fastwow.h"	"34"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011129"	"GetShellWindow"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/winuserp.h@b2838ae608353a14659b85c2be290034a6bb02dee9ac078e82c298f2f9b9b513"	"nt/private/windows/inc/winuserp.h"	"732"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011129"	"GetShellWindow"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/windows/inc/winuserp.h@b2838ae608353a14659b85c2be290034a6bb02dee9ac078e82c298f2f9b9b513"	"public/internal/windows/inc/winuserp.h"	"732"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011130"	"SendMessage"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"nt/private/mvdm/inc/wowcmpat.h"	"59"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011130"	"SendMessage"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/wowcmpat.h@0d0bab4df27031fdc35a39e7d3eb704b7f77ec25d981a215e30fb218aac9ee92"	"base/mvdm/inc/wowcmpat.h"	"59"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011133"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"112"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011133"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"112"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011134"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"112"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011134"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"112"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011138"	"RegisterWowExec"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"139"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011138"	"RegisterWowExec"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"139"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011146"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011147"	"_stricmp"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"37"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011150"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011151"	"RtlZeroMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"71"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011151"	"RtlZeroMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"71"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011153"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"107"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011153"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"107"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011155"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"107"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011155"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"107"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011156"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011157"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011157"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011159"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011160"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011161"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011161"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011162"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011162"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011166"	"GetShellWindow"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/winuserp.h@b2838ae608353a14659b85c2be290034a6bb02dee9ac078e82c298f2f9b9b513"	"nt/private/windows/inc/winuserp.h"	"732"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011166"	"GetShellWindow"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/windows/inc/winuserp.h@b2838ae608353a14659b85c2be290034a6bb02dee9ac078e82c298f2f9b9b513"	"public/internal/windows/inc/winuserp.h"	"732"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011169"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011173"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011176"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"112"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011176"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"112"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011177"	"ShowStartGlass"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wkman.h@730ec4dee5b07377c8533a82596ba9a9934ce74af355603aa6bad2637ad3bc8c"	"base/mvdm/wow32/wkman.h"	"82"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011178"	"FlushMapFileCaches"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wkfileio.h@c60b67d47069d212a75fef09a3bad25542caeaac77d5a442dfc3e4217923ed14"	"base/mvdm/wow32/wkfileio.h"	"60"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011186"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"107"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011186"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"107"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011193"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"107"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011193"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"107"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011195"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wgdi31.h@e7be60e1d9b0c2faa7bc42fb02ae3cf0fc188f6f00729c88e7e8f9ca33280b37"	"base/mvdm/wow32/wgdi31.h"	"25"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011195"	"RtlCopyMemory"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wstruc.h@1e54905079db411f6bc17583a8943e4f8f5c870129ff7d5814f87d8a41be6a7c"	"base/mvdm/wow32/wstruc.h"	"221"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011205"	"call_ica_hw_interrupt"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/wowmmcb.h@c4135b71b57c210150d6083b6eb179ac256e164a1b58a475b4c4f9395dc3cf89"	"nt/private/mvdm/inc/wowmmcb.h"	"25"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011205"	"call_ica_hw_interrupt"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/wowmmcb.h@c4135b71b57c210150d6083b6eb179ac256e164a1b58a475b4c4f9395dc3cf89"	"base/mvdm/inc/wowmmcb.h"	"25"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011206"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"nt/private/mvdm/inc/sharewow.h"	"107"	"nt/private/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011206"	"WaitForSingleObject"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/inc/sharewow.h@6773774b049eed89820cf10c2354b95537e7d67c8e700566da14658dfa3a84a8"	"base/mvdm/inc/sharewow.h"	"107"	"base/mvdm/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011213"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT-4.5:nt/private/windows/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"nt/private/windows/inc/vdmapi.h"	"112"	"nt/private/windows/inc"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011213"	"ExitVDM"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:public/internal/base/inc/vdmapi.h@b942656ba8761ddb9325a7eea7997394562d2e57797c923ff5688d7be86426de"	"public/internal/base/inc/vdmapi.h"	"112"	"public/internal"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011222"	"strlen"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/wow32.h@06148a93a63faf7fc5480e4c9f80c98ddfe6e2a0a782eafe6a6fd1ccdd46de27"	"base/mvdm/wow32/wow32.h"	"557"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
"MVDM-FIRST-REBASELINED-011226"	"strstr"	"MVDM-FIRST-CALLER-FRONTIER-000304"	"OpenNT:base/mvdm/wow32/mapembed.h@90fd350c4770756416917cf3e3318a7926b15760c1b15c32e22d9eb6fd045fd7"	"base/mvdm/wow32/mapembed.h"	"50"	"base/mvdm/wow32"	"original-header token in the physical caller include closure; declaration form and compatible definition remain to be resolved"
