binding_id	resolution_id	one_ledger1_identity	caller_include_frontier_id	callee_spelling	candidate_identity	definition_source_root	definition_source_path	definition_source_sha256	definition_source_line	definition_linkage	reachable_declaration_tokens	binding_disposition	next_action	boundary
"MVDM-HOST-ONE1-BINDING-007825"	"MVDM-HOST-ONE1-RESOLUTION-004227"	"MVDM-HOST-ONE1-004528"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|base/ntos/rtl/debug.c|4090ff0bddd80979f5d8d0f5ccc85e58c20f31258a72188f6eba315f660b4026|35|DbgPrint"	"O:\repos.external\OpenNT"	"base/ntos/rtl/debug.c"	"4090ff0bddd80979f5d8d0f5ccc85e58c20f31258a72188f6eba315f660b4026"	"35"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007826"	"MVDM-HOST-ONE1-RESOLUTION-004227"	"MVDM-HOST-ONE1-004528"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|com/ole32/stg/props/utils.cxx|aa530eb13b7a8c46dc53a2db206cda910ebb65aca5a826401bd1856ccf851ae0|1165|DbgPrint"	"O:\repos.external\OpenNT"	"com/ole32/stg/props/utils.cxx"	"aa530eb13b7a8c46dc53a2db206cda910ebb65aca5a826401bd1856ccf851ae0"	"1165"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007827"	"MVDM-HOST-ONE1-RESOLUTION-004227"	"MVDM-HOST-ONE1-004528"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/util/sporder/dll/dllmain.c|53825d5325399aea6df17ffe38277a6defa08e42e23cb268fc5607d785bf3df2|1134|DbgPrint"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/util/sporder/dll/dllmain.c"	"53825d5325399aea6df17ffe38277a6defa08e42e23cb268fc5607d785bf3df2"	"1134"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007828"	"MVDM-HOST-ONE1-RESOLUTION-004227"	"MVDM-HOST-ONE1-004528"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/util/sporder/exe/main.c|5e2dac9b84f9b0425cafe408ff5a50d1dd04f2df13bdb3df46a16e0f7740ebd2|149|DbgPrint"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/util/sporder/exe/main.c"	"5e2dac9b84f9b0425cafe408ff5a50d1dd04f2df13bdb3df46a16e0f7740ebd2"	"149"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007829"	"MVDM-HOST-ONE1-RESOLUTION-004228"	"MVDM-HOST-ONE1-004529"	"MVDM-HOST-ONE1-CALLER-000800"	"SetLastError"	"O:\repos.external\OpenNT|base/mvdm/wow16/wfwnet/wfwnet.c|2e46bb1d5b9c3791a70a21b0fc9b053b63748814988665fcabe13792543e6942|714|SetLastError"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/wfwnet/wfwnet.c"	"2e46bb1d5b9c3791a70a21b0fc9b053b63748814988665fcabe13792543e6942"	"714"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007830"	"MVDM-HOST-ONE1-RESOLUTION-004228"	"MVDM-HOST-ONE1-004529"	"MVDM-HOST-ONE1-CALLER-000800"	"SetLastError"	"O:\repos.external\OpenNT|base/win32/client/error.c|8df809e59e87d732c8d5036ac0d6d1ac8734f87d1fefecd1d6020ea1ec4beee5|114|SetLastError"	"O:\repos.external\OpenNT"	"base/win32/client/error.c"	"8df809e59e87d732c8d5036ac0d6d1ac8734f87d1fefecd1d6020ea1ec4beee5"	"114"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007831"	"MVDM-HOST-ONE1-RESOLUTION-004228"	"MVDM-HOST-ONE1-004529"	"MVDM-HOST-ONE1-CALLER-000800"	"SetLastError"	"O:\repos.external\OpenNT|ds/netapi/svcdlls/lls/ccfapi32/ccfapi.h|add04900d7efed88e43551c8b756dc9bac02b2cceeaca0aa004e622d875589bc|73|SetLastError"	"O:\repos.external\OpenNT"	"ds/netapi/svcdlls/lls/ccfapi32/ccfapi.h"	"add04900d7efed88e43551c8b756dc9bac02b2cceeaca0aa004e622d875589bc"	"73"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007832"	"MVDM-HOST-ONE1-RESOLUTION-004229"	"MVDM-HOST-ONE1-004530"	"MVDM-HOST-ONE1-CALLER-000800"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintlsa.cxx|75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea|479|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintlsa.cxx"	"75772ab5b640efb2724d05aedbf8cca73662115282ef6b0f87452268aa3717ea"	"479"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007833"	"MVDM-HOST-ONE1-RESOLUTION-004229"	"MVDM-HOST-ONE1-004530"	"MVDM-HOST-ONE1-CALLER-000800"	"CloseHandle"	"O:\repos.external\OpenNT|admin/netui/common/src/lmobj/lmobj/uintsam.cxx|cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e|365|CloseHandle"	"O:\repos.external\OpenNT"	"admin/netui/common/src/lmobj/lmobj/uintsam.cxx"	"cce4377ceb36a04de87bb38668549b08bdc855de57a6de9111e797e098aa223e"	"365"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007834"	"MVDM-HOST-ONE1-RESOLUTION-004229"	"MVDM-HOST-ONE1-004530"	"MVDM-HOST-ONE1-CALLER-000800"	"CloseHandle"	"O:\repos.external\OpenNT|base/mvdm/wow16/mmsystem/mmsex.c|93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196|361|CloseHandle"	"O:\repos.external\OpenNT"	"base/mvdm/wow16/mmsystem/mmsex.c"	"93afa83a4fa5993db93888b4dedf0adf8908eab0e39d4c23e49ba31798cc6196"	"361"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007835"	"MVDM-HOST-ONE1-RESOLUTION-004229"	"MVDM-HOST-ONE1-004530"	"MVDM-HOST-ONE1-CALLER-000800"	"CloseHandle"	"O:\repos.external\OpenNT|base/win32/client/handle.c|1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8|24|CloseHandle"	"O:\repos.external\OpenNT"	"base/win32/client/handle.c"	"1f2eb69cc771af45fa689101dcde0c38131db6ffa5801c495ad0ddba491017c8"	"24"	"externally-linkable"	""	"original-definition-candidate-without-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007836"	"MVDM-HOST-ONE1-RESOLUTION-004230"	"MVDM-HOST-ONE1-004531"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|base/boot/lib/x86/stubs.c|e5ae010d9d9984131322f3bb1e3335fae8114aae32036b1af93457e641b8238f|178|DbgPrint"	"O:\repos.external\OpenNT"	"base/boot/lib/x86/stubs.c"	"e5ae010d9d9984131322f3bb1e3335fae8114aae32036b1af93457e641b8238f"	"178"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007837"	"MVDM-HOST-ONE1-RESOLUTION-004230"	"MVDM-HOST-ONE1-004531"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|base/ntos/config/utils/cmwraper.c|906de4fec2cc4bdd50a94e4c823fa668bd9ba3c53b4fbafc7fb95d6d9d673918|50|DbgPrint"	"O:\repos.external\OpenNT"	"base/ntos/config/utils/cmwraper.c"	"906de4fec2cc4bdd50a94e4c823fa668bd9ba3c53b4fbafc7fb95d6d9d673918"	"50"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007838"	"MVDM-HOST-ONE1-RESOLUTION-004230"	"MVDM-HOST-ONE1-004531"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|base/ntos/rtl/debug.c|4090ff0bddd80979f5d8d0f5ccc85e58c20f31258a72188f6eba315f660b4026|35|DbgPrint"	"O:\repos.external\OpenNT"	"base/ntos/rtl/debug.c"	"4090ff0bddd80979f5d8d0f5ccc85e58c20f31258a72188f6eba315f660b4026"	"35"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007839"	"MVDM-HOST-ONE1-RESOLUTION-004230"	"MVDM-HOST-ONE1-004531"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|com/ole32/stg/props/utils.cxx|aa530eb13b7a8c46dc53a2db206cda910ebb65aca5a826401bd1856ccf851ae0|1165|DbgPrint"	"O:\repos.external\OpenNT"	"com/ole32/stg/props/utils.cxx"	"aa530eb13b7a8c46dc53a2db206cda910ebb65aca5a826401bd1856ccf851ae0"	"1165"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007840"	"MVDM-HOST-ONE1-RESOLUTION-004230"	"MVDM-HOST-ONE1-004531"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/util/sporder/dll/dllmain.c|53825d5325399aea6df17ffe38277a6defa08e42e23cb268fc5607d785bf3df2|1134|DbgPrint"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/util/sporder/dll/dllmain.c"	"53825d5325399aea6df17ffe38277a6defa08e42e23cb268fc5607d785bf3df2"	"1134"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007841"	"MVDM-HOST-ONE1-RESOLUTION-004230"	"MVDM-HOST-ONE1-004531"	"MVDM-HOST-ONE1-CALLER-000800"	"DbgPrint"	"O:\repos.external\OpenNT|net/sockets/winsock2.nt5/util/sporder/exe/main.c|5e2dac9b84f9b0425cafe408ff5a50d1dd04f2df13bdb3df46a16e0f7740ebd2|149|DbgPrint"	"O:\repos.external\OpenNT"	"net/sockets/winsock2.nt5/util/sporder/exe/main.c"	"5e2dac9b84f9b0425cafe408ff5a50d1dd04f2df13bdb3df46a16e0f7740ebd2"	"149"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007842"	"MVDM-HOST-ONE1-RESOLUTION-004231"	"MVDM-HOST-ONE1-004532"	"MVDM-HOST-ONE1-CALLER-000801"	"DbgPrint"	"O:\repos.external\OpenNT|base/boot/lib/x86/stubs.c|e5ae010d9d9984131322f3bb1e3335fae8114aae32036b1af93457e641b8238f|178|DbgPrint"	"O:\repos.external\OpenNT"	"base/boot/lib/x86/stubs.c"	"e5ae010d9d9984131322f3bb1e3335fae8114aae32036b1af93457e641b8238f"	"178"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
"MVDM-HOST-ONE1-BINDING-007843"	"MVDM-HOST-ONE1-RESOLUTION-004231"	"MVDM-HOST-ONE1-004532"	"MVDM-HOST-ONE1-CALLER-000801"	"DbgPrint"	"O:\repos.external\OpenNT|base/ntos/config/utils/cmwraper.c|906de4fec2cc4bdd50a94e4c823fa668bd9ba3c53b4fbafc7fb95d6d9d673918|50|DbgPrint"	"O:\repos.external\OpenNT"	"base/ntos/config/utils/cmwraper.c"	"906de4fec2cc4bdd50a94e4c823fa668bd9ba3c53b4fbafc7fb95d6d9d673918"	"50"	"externally-linkable"	"OpenNT-4.5|nt/private/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/inc/softpc.h|1e6fbd5f67aa04749d7896bd0109fe45daa22e691839d1261bbc3f039924bd9b@513;OpenNT|base/mvdm/vdmredir/vrdebug.h|1cc434fafa90e111f1726aa2444f24a04458da6efd2f218a80d48e03b4f3751b@79;OpenNT-4.5|nt/private/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28;OpenNT|base/mvdm/softpc.new/host/inc/insignia.h|26ed468f31ea44c8069300f150e5eefef3ba21c12eb2f2f68cca95bcc6f3ba02@28"	"multiple-source-candidates-with-reachable-declaration-token"	"retain each candidate; declaration/signature/condition analysis must resolve or explicitly defer before body expansion"	"P19 reads caller include/declaration tokens and candidate declaration-line linkage only; it does not inspect a candidate body or select a runtime provider"
