definition_id	file_id	source_path	source_sha256	package_root	source_line	symbol	linkage	signature_evidence	file_disposition	final_function_disposition	function_disposition_basis	should_recover	recovery_form	leaf_status	leaf_basis	direct_call_summary
"MVDM-ZERO-DEFINITION-003532"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"2726"	"WK32WowMsgBox"	"external-or-unspecified"	"VOID FASTCALL WK32WowMsgBox(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@2732:macro-expression;CreateThread@2733:first:MVDM-FIRST-CANDIDATE-002404;WaitForSingleObject@2736:macro-expression;CloseHandle@2740:macro-expression;WowMsgBoxThread@2743:zero:MVDM-ZERO-DEFINITION-003531;FREEARGPTR@2746:macro-expression"
"MVDM-ZERO-DEFINITION-003533"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"2775"	"W32HungAppNotifyThread"	"external-or-unspecified"	"DWORD W32HungAppNotifyThread(UINT htaskKill)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"ResetEvent@2788:macro-expression;LOGDEBUG@2789:macro-expression;EnterCriticalSection@2796:macro-expression;LeaveCriticalSection@2807:macro-expression;GETVDMPTR@2813:macro-expression;SEGPTR@2833:macro-expression;WOW32ASSERTMSGF@2835:macro-expression;SendMessageTimeout@2841:macro-expression;VrCancelPipeIo@2847:zero:MVDM-ZERO-DEFINITION-002842;PostThreadMessage@2849:macro-expression;PostThreadMessage@2850:macro-expression;WaitForSingleObject@2852:macro-expression;LOGDEBUG@2854:macro-expression;ExitThread@2855:first:MVDM-FIRST-CANDIDATE-002405;SEGPTR@2868:macro-expression;WOW32ASSERTMSGF@2870:macro-expression;RtlCopyMemory@2874:macro-expression;LoadString@2877:macro-expression;WOW32ASSERT@2883:macro-expression;LoadString@2885:macro-expression;WOW32ASSERT@2891:macro-expression;wsprintf@2893:macro-expression;MessageBox@2901:macro-expression;ExitThread@2910:first:MVDM-FIRST-CANDIDATE-002406;EnterCriticalSection@2930:macro-expression;LeaveCriticalSection@2933:macro-expression;LOGDEBUG@2934:macro-expression;Sleep@2935:macro-expression;EnterCriticalSection@2936:macro-expression;LeaveCriticalSection@2941:macro-expression;call_ica_hw_interrupt@2943:first:MVDM-FIRST-CANDIDATE-002407;WaitForSingleObject@2945:macro-expression;LOGDEBUG@2948:macro-expression;LoadString@2950:macro-expression;WOW32ASSERT@2955:macro-expression;LoadString@2957:macro-expression;WOW32ASSERT@2962:macro-expression;MessageBox@2965:macro-expression;EnterCriticalSection@2974:macro-expression;LeaveCriticalSection@2976:macro-expression;ExitThread@2977:first:MVDM-FIRST-CANDIDATE-002408;LOGDEBUG@2980:macro-expression;ExitVDM@2982:first:MVDM-FIRST-CANDIDATE-002409;ExitProcess@2983:first:MVDM-FIRST-CANDIDATE-002410;LOGDEBUG@2986:macro-expression;LOGDEBUG@2990:macro-expression;ExitThread@2994:first:MVDM-FIRST-CANDIDATE-002411"
"MVDM-ZERO-DEFINITION-003534"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3017"	"W32EndTask"	"external-or-unspecified"	"VOID APIENTRY W32EndTask(VOID)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"LOGDEBUG@3022:macro-expression;CURRENTPTD@3022:macro-expression;CallBack16@3024:zero:MVDM-ZERO-DEFINITION-002987;WOW32ASSERTMSG@3031:macro-expression"
"MVDM-ZERO-DEFINITION-003535"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3035"	"WK32DirectedYield"	"external-or-unspecified"	"ULONG FASTCALL WK32DirectedYield(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@3044:macro-expression;BlockWOWIdle@3047:zero:MVDM-ZERO-DEFINITION-001571;THREADID32@3049:macro-expression;BlockWOWIdle@3051:zero:MVDM-ZERO-DEFINITION-001571;FREEARGPTR@3054:macro-expression"
"MVDM-ZERO-DEFINITION-003536"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3071"	"EnablePrivilege"	"external-or-unspecified"	"EnablePrivilege( ULONG Privilege, BOOL Enable )"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"RtlAdjustPrivilege@3083:first:MVDM-FIRST-CANDIDATE-002412;RtlAdjustPrivilege@3094:first:MVDM-FIRST-CANDIDATE-002413;NT_SUCCESS@3101:macro-expression;LOGDEBUG@3102:macro-expression"
"MVDM-ZERO-DEFINITION-003537"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3118"	"W32GetAppCompatFlags"	"external-or-unspecified"	"ULONG W32GetAppCompatFlags(HTASK16 hTask16)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"CURRENTPTD@3124:macro-expression;SEGPTR@3127:macro-expression;MAKELONG@3129:macro-expression"
"MVDM-ZERO-DEFINITION-003538"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3149"	"W32InitWOWSetupNames"	"external-or-unspecified"	"VOID W32InitWOWSetupNames(VOID)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"RegOpenKeyEx@3160:macro-expression;LOGDEBUG@3167:macro-expression;RegQueryValueEx@3171:macro-expression;LOGDEBUG@3180:macro-expression;malloc_w@3184:zero:MVDM-ZERO-DEFINITION-003816;LOGDEBUG@3185:macro-expression;RegQueryValueEx@3190:macro-expression;free_w@3199:zero:MVDM-ZERO-DEFINITION-003819;_strlwr@3214:macro-expression;strlen@3215:macro-expression;RegCloseKey@3226:macro-expression"
"MVDM-ZERO-DEFINITION-003539"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3239"	"W32IsSetupProgram"	"external-or-unspecified"	"BOOL W32IsSetupProgram(PSZ pszModName, PSZ pszFileName)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"_strlwr@3253:macro-expression;strcpy@3253:macro-expression;strstr@3256:macro-expression"
"MVDM-ZERO-DEFINITION-003540"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3278"	"W32ReadWOWCompatFlags"	"external-or-unspecified"	"ULONG W32ReadWOWCompatFlags(HTASK16 htask16, DWORD *pdwWOWCompatFlagsEx)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"RegOpenKeyEx@3291:macro-expression;LOGDEBUG@3300:macro-expression;RtlCopyMemory@3308:macro-expression;SEGPTR@3310:macro-expression;CURRENTPTD@3310:macro-expression;RegQueryValueEx@3320:macro-expression;WOW32ASSERTMSGF@3338:macro-expression;strstr@3343:macro-expression;NT_SUCCESS@3348:macro-expression;RtlCharToInteger@3348:first:MVDM-FIRST-CANDIDATE-002414;strstr@3352:macro-expression;NT_SUCCESS@3355:macro-expression;RtlCharToInteger@3355:first:MVDM-FIRST-CANDIDATE-002415;LOGDEBUG@3360:macro-expression;LOGDEBUG@3365:macro-expression;RegCloseKey@3369:macro-expression"
"MVDM-ZERO-DEFINITION-003541"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3384"	"WK32WowCloseComPort"	"external-or-unspecified"	"VOID FASTCALL WK32WowCloseComPort(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@3388:macro-expression;host_com_close@3389:first:MVDM-FIRST-CANDIDATE-002416;FREEARGPTR@3390:macro-expression"
"MVDM-ZERO-DEFINITION-003542"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3402"	"WK32WowDelFile"	"external-or-unspecified"	"DWORD FASTCALL WK32WowDelFile(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@3411:macro-expression;GETVDMPTR@3412:macro-expression;LOGDEBUG@3416:macro-expression;DeleteFileOem@3420:first:MVDM-FIRST-CANDIDATE-002417;GetFileAttributesOem@3424:first:MVDM-FIRST-CANDIDATE-002418;GetFullPathNameOem@3431:first:MVDM-FIRST-CANDIDATE-002419;GetTempFileNameOem@3434:first:MVDM-FIRST-CANDIDATE-002420;MoveFileExOem@3435:first:MVDM-FIRST-CANDIDATE-002421;DeleteFileOem@3436:first:MVDM-FIRST-CANDIDATE-002422;MoveFileOem@3439:first:MVDM-FIRST-CANDIDATE-002423;DeleteFileOem@3453:first:MVDM-FIRST-CANDIDATE-002424;RemoveFontResourceOem@3465:first:MVDM-FIRST-CANDIDATE-002425;LOGDEBUG@3466:macro-expression;SendMessage@3467:macro-expression;DeleteFileOem@3470:first:MVDM-FIRST-CANDIDATE-002426;GetLastError@3471:macro-expression;FREEVDMPTR@3477:macro-expression;FREEARGPTR@3478:macro-expression"
"MVDM-ZERO-DEFINITION-003543"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3489"	"WK32WOWNotifyWOW32"	"external-or-unspecified"	"VOID FASTCALL WK32WOWNotifyWOW32(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@3493:macro-expression;FETCHDWORD@3495:macro-expression;GETVDMPTR@3496:macro-expression;FETCHDWORD@3496:macro-expression;FETCHDWORD@3497:macro-expression;FETCHDWORD@3498:macro-expression;FETCHDWORD@3499:macro-expression;GETVDMPTR@3500:macro-expression;FETCHDWORD@3500:macro-expression;IsDebuggerAttached@3506:zero:MVDM-ZERO-DEFINITION-003803;FREEARGPTR@3508:macro-expression"
"MVDM-ZERO-DEFINITION-003544"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3518"	"WK32DosWowInit"	"external-or-unspecified"	"ULONG FASTCALL WK32DosWowInit(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@3524:macro-expression;GetRModeVDMPointer@3527:macro-expression;FETCHDWORD@3527:macro-expression;GetRModeVDMPointer@3529:macro-expression;FETCHDWORD@3530:macro-expression;GetRModeVDMPointer@3531:macro-expression;FETCHDWORD@3531:macro-expression;GetRModeVDMPointer@3532:macro-expression;FETCHDWORD@3532:macro-expression;GetRModeVDMPointer@3534:macro-expression;FETCHDWORD@3535:macro-expression;GetRModeVDMPointer@3536:macro-expression;FETCHDWORD@3537:macro-expression;GetRModeVDMPointer@3538:macro-expression;FETCHDWORD@3539:macro-expression;GetRModeVDMPointer@3540:macro-expression;FETCHDWORD@3541:macro-expression;GetRModeVDMPointer@3542:macro-expression;FETCHDWORD@3543:macro-expression;GetRModeVDMPointer@3544:macro-expression;FETCHDWORD@3545:macro-expression;GetRModeVDMPointer@3546:macro-expression;FETCHDWORD@3547:macro-expression;FREEARGPTR@3549:macro-expression"
"MVDM-ZERO-DEFINITION-003545"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3566"	"WK32InitWowIsKnownDLL"	"external-or-unspecified"	"VOID WK32InitWowIsKnownDLL(HANDLE hKeyWow)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"RegQueryValueEx@3581:macro-expression;malloc_w_or_die@3599:zero:MVDM-ZERO-DEFINITION-003820;strcpy@3601:macro-expression;_strlwr@3608:macro-expression;LOGDEBUG@3622:macro-expression;strchr@3626:macro-expression;LOGDEBUG@3642:macro-expression;malloc_w_or_die@3656:zero:MVDM-ZERO-DEFINITION-003820;strlen@3656:macro-expression;strcpy@3661:macro-expression;strcat@3662:macro-expression;malloc_w_or_die@3670:zero:MVDM-ZERO-DEFINITION-003820;strlen@3670:macro-expression;strcpy@3675:macro-expression;strcat@3676:macro-expression;malloc_w_or_die@3684:zero:MVDM-ZERO-DEFINITION-003820;strlen@3684:macro-expression;strcpy@3689:macro-expression;strcat@3690:macro-expression;malloc_w_or_die@3697:zero:MVDM-ZERO-DEFINITION-003820;strlen@3697:macro-expression;strcpy@3702:macro-expression;strcat@3703:macro-expression;strcpy@3707:macro-expression;strcat@3708:macro-expression;GetFileAttributesOem@3709:first:MVDM-FIRST-CANDIDATE-002427;SetFileAttributesOem@3712:first:MVDM-FIRST-CANDIDATE-002428"
"MVDM-ZERO-DEFINITION-003546"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3730"	"WK32WowIsKnownDLL"	"external-or-unspecified"	"ULONG FASTCALL WK32WowIsKnownDLL(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@3742:macro-expression;GETPSZPTRNOLOG@3744:macro-expression;GETVDMPTR@3745:macro-expression;_stricmp@3764:macro-expression;_stricmp@3766:macro-expression;strlen@3770:macro-expression;malloc16@3774:zero:MVDM-ZERO-DEFINITION-002959;FREEVDMPTR@3778:macro-expression;FREEPSZPTR@3779:macro-expression;FREEARGPTR@3780:macro-expression;FREEVDMPTR@3781:macro-expression;GETFRAMEPTR@3782:macro-expression;CURRENTPTD@3782:macro-expression;GETARGPTR@3783:macro-expression;GETPSZPTRNOLOG@3784:macro-expression;GETVDMPTR@3785:macro-expression;GETPSZPTRNOLOG@3791:macro-expression;RtlCopyMemory@3793:macro-expression;FLUSHVDMPTR@3802:macro-expression;FREEPSZPTR@3803:macro-expression;strchr@3815:macro-expression;strchr@3815:macro-expression;strlen@3815:macro-expression;strncpy@3824:macro-expression;_strlwr@3826:macro-expression;strcmp@3842:macro-expression;strlen@3851:macro-expression;strlen@3853:macro-expression;malloc16@3856:zero:MVDM-ZERO-DEFINITION-002959;GETPSZPTRNOLOG@3860:macro-expression;strcpy@3862:macro-expression;strcat@3863:macro-expression;strcat@3864:macro-expression;FLUSHVDMPTR@3868:macro-expression;FREEPSZPTR@3869:macro-expression;free16@3892:zero:MVDM-ZERO-DEFINITION-002960;FLUSHVDMPTR@3898:macro-expression;FREEVDMPTR@3899:macro-expression;FREEPSZPTR@3900:macro-expression;FREEARGPTR@3901:macro-expression"
"MVDM-ZERO-DEFINITION-003547"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3907"	"RemoveHmodFromCache"	"external-or-unspecified"	"VOID RemoveHmodFromCache(HAND16 hmod16)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"RtlMoveMemory@3923:macro-expression"
"MVDM-ZERO-DEFINITION-003548"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3942"	"CleanseSharedList"	"external-or-unspecified"	"CleanseSharedList( VOID )"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"LOCKSHAREWOW@3952:macro-expression;LOGDEBUG@3954:macro-expression;WOW32ASSERT@3971:macro-expression;OpenProcess@3975:first:MVDM-FIRST-CANDIDATE-002429;CloseHandle@3984:macro-expression;UNLOCKSHAREWOW@3990:macro-expression"
"MVDM-ZERO-DEFINITION-003549"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"3997"	"AddProcessSharedList"	"external-or-unspecified"	"AddProcessSharedList( VOID )"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"LOCKSHAREWOW@4006:macro-expression;LOGDEBUG@4008:macro-expression;GetCurrentProcessId@4023:macro-expression;LOGDEBUG@4035:macro-expression;UNLOCKSHAREWOW@4037:macro-expression"
"MVDM-ZERO-DEFINITION-003550"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"4046"	"RemoveProcessSharedList"	"external-or-unspecified"	"RemoveProcessSharedList( VOID )"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"LOCKSHAREWOW@4055:macro-expression;LOGDEBUG@4057:macro-expression;GetCurrentThreadId@4062:first:MVDM-FIRST-CANDIDATE-002430;WOW32ASSERT@4067:macro-expression;UNLOCKSHAREWOW@4084:macro-expression"
"MVDM-ZERO-DEFINITION-003551"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"4104"	"AddTaskSharedList"	"external-or-unspecified"	"AddTaskSharedList( HTASK16 hTask16, HAND16 hMod16, PSZ pszModName, PSZ pszFilePath )"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"LOCKSHAREWOW@4118:macro-expression;LOGDEBUG@4120:macro-expression;GetCurrentThreadId@4145:first:MVDM-FIRST-CANDIDATE-002431;strcpy@4148:macro-expression;strlen@4150:macro-expression;WOW32ASSERTMSGF@4151:macro-expression;min@4153:macro-expression;RtlCopyMemory@4154:macro-expression;LOGDEBUG@4191:macro-expression;UNLOCKSHAREWOW@4197:macro-expression"
"MVDM-ZERO-DEFINITION-003552"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"4207"	"RemoveTaskSharedList"	"external-or-unspecified"	"RemoveTaskSharedList( VOID )"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"LOCKSHAREWOW@4217:macro-expression;LOGDEBUG@4219:macro-expression;GetCurrentThreadId@4226:first:MVDM-FIRST-CANDIDATE-002432;WOW32ASSERT@4232:macro-expression;UNLOCKSHAREWOW@4249:macro-expression"
"MVDM-ZERO-DEFINITION-003553"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"4253"	"W32RefreshCurrentDirectories"	"external-or-unspecified"	"VOID W32RefreshCurrentDirectories (PCHAR lpszzEnv)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"toupper@4261:macro-expression;SetEnvironmentVariable@4266:macro-expression;strchr@4268:macro-expression"
"MVDM-ZERO-DEFINITION-003554"	"MVDM-FILE-1557"	"wow32/wkman.c"	"56be1989f2bc3acaffcfa6345b20e38f5e7312badf03af04d4565f8f4a489ac9"	"wow32"	"4291"	"WK32CheckUserGdi"	"external-or-unspecified"	"ULONG FASTCALL WK32CheckUserGdi(PVDMFRAME pFrame)"	"overlay-required"	"overlay-required"	"inherited from audited enclosing MVDM file disposition; no body is modified or enabled by T293"	"yes"	"mirror-plus-registered-overlay"	"non-leaf"	"macro-or-function-pointer-expression-present"	"GETARGPTR@4303:macro-expression;SEGPTR@4304:macro-expression;FETCHWORD@4304:macro-expression;FETCHWORD@4305:macro-expression;FREEARGPTR@4307:macro-expression;strcpy@4309:macro-expression;strlen@4310:macro-expression;strcpy@4312:macro-expression;_stricmp@4314:macro-expression;strcpy@4317:macro-expression;_stricmp@4319:macro-expression"
