"symbol"	"invocation_count"	"upstream_declaration_candidates"	"upstream_package_roots"	"first_hop_state"	"next_stage"	"selected_declaration_candidates"
"sas_PRS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:786;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:790;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:792;src/mvdm-host\softpc.new\base\inc\sas.h:269;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:749;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:753;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:749;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:753;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:755;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:749;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:753;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:755"
"sas_PW16"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:631;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:635;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:637;src/mvdm-host\softpc.new\base\inc\sas.h:266;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:594;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:598;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:594;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:598;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:600;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:594;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:598;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:600"
"sas_PW8"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:618;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:622;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:624;src/mvdm-host\softpc.new\base\inc\sas.h:265;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:581;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:585;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:581;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:585;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:587;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:581;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:585;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:587"
"sas_PWS"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:760;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:764;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:766;src/mvdm-host\softpc.new\base\inc\sas.h:268;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:723;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:727;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:723;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:727;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:729;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:723;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:727;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:729"
"sas_set_buf"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\sas.h:111"
"sas_storew_swap"	"33"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\sas.h:237"
"sas_transbuf_address"	"4"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:540;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:544;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:546;src/mvdm-host\softpc.new\base\inc\sas.h:250;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:503;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:507;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:503;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:507;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:509;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:503;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:507;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:509"
"SAS_TYPE_TO_STRING"	"3"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\sas.h:59"
"SasPtrToPhysAddrByte"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\cvidc\c2cpusad.h:266;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:107;src/mvdm-host\softpc.new\base\cvidc\sas4gen.h:700;src/mvdm-host\softpc.new\host\inc\mips\pig\c2cpusad.h:295;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:106;src/mvdm-host\softpc.new\host\inc\mips\pig\sas4gen.h:663;src/mvdm-host\softpc.new\host\inc\ppc\pig\c2cpusad.h:295;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:106;src/mvdm-host\softpc.new\host\inc\ppc\pig\sas4gen.h:663;src/mvdm-host\softpc.new\host\inc\ppc\prod\c2cpusad.h:295;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:106;src/mvdm-host\softpc.new\host\inc\ppc\prod\sas4gen.h:663"
"SasSetPointers"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\sasp.h:18"
"Sasson"	"1"	"sdktools/hd/hd.h:16"	"sdktools/hd/hd.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\wow32\mapembed.h:26"
"save"	"3"	"com/oleaut32/typelib/tls.h:22;ds/sam/server/samsrvp.h:1652;shell/shell32/docfind.h:13;shell/shell32/filetbl.h:101;shell/shell32/ids.h:719;shell/shell32/resolve.h:21;shell/shell32/shell.h:21;shell/shell32/shprv.h:30;windows/diamond/chuck/fdi_int.h:127;windows/diamond/chuck/fdi_int.h:729;windows/diamond/mszip/mci.h:165;windows/diamond/quantum/qci.h:158"	"com/oleaut32/typelib;ds/sam/server;shell/shell32/docfind.h;shell/shell32/filetbl.h;shell/shell32/ids.h;shell/shell32/resolve.h;shell/shell32/shell.h;shell/shell32/shprv.h;windows/diamond/chuck;windows/diamond/mszip;windows/diamond/quantum"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\dpmi\cmacros.inc:122;src/mvdm-host\dpmi\cmacros.inc:187;src/mvdm-host\dpmi\gendefs.inc:360;src/mvdm-host\dpmi\gendefs.inc:422;src/mvdm-host\dpmi32\dpmidata.h:109;src/mvdm-platform-abi\source\public\ddk\inc\ntdddisk.h:481;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:524;src/mvdm-platform-abi\source\public\internal\windows\inc\pif.h:391;src/mvdm-platform-abi\source\public\sdk\inc\ntdbg.h:2470;src/mvdm-platform-abi\source\public\sdk\inc\ntdbg.h:3447;src/mvdm-platform-abi\source\public\sdk\inc\ntrtl.h:3635;src/mvdm-support\inc\x86def.h:28"
"SAVE_DPTRS"	"34"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\newnpx.h:58"
"save_gfx_update_routines"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"save_last_inst_details"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\ccpupig.h:78"
"save_last_xcptn_details"	"16"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\ccpupig.h:80"
"save_map"	"1"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\emm.h:211"
"SAVE_PTRS"	"168"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\ccpu386\newnpx.h:51"
"SaveDC"	"1"	"admin/netui/common/hack/dos/windows.h:1060;com/ole32/olethunk/ole16/inc/windows.h:1115;com/oleaut32/typelib/obwlm.h:150;public/sdk/inc/mfc30/afxpriv.h:243;public/sdk/inc/mfc30/afxwin.h:558;public/sdk/inc/mfc40/afxpriv.h:288;public/sdk/inc/mfc40/afxwin.h:642;public/sdk/inc/mfc42/afxpriv.h:255;public/sdk/inc/mfc42/afxwin.h:646;public/sdk/inc/wingdi.h:2709;sdktools/jetadmin/sdk/inc32/wingdi.h:2702;sdktools/wap/gdi/gdiapi.h:233"	"admin/netui/common;com/ole32/olethunk;com/oleaut32/typelib;public/sdk/inc;sdktools/jetadmin/sdk;sdktools/wap/gdi"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"sb_term"	"1"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"SCALE"	"125"	"windows/core/ntgdi/printers/hprasdd/rasdd/udresid.h:242;windows/core/ntgdi/printers/rasprint.sp1/rasdd/udresid.h:242;windows/core/ntgdi/printers/rasprint/rasdd/udresid.h:242"	"windows/core/ntgdi"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\host\inc\nt_graph.h:111;src/mvdm-host\softpc.new\host\inc\nt_graph.h:117;src/mvdm-host\softpc.new\host\inc\nt_graph.h:152;src/mvdm-host\softpc.new\host\inc\nt_graph.h:153;src/mvdm-host\softpc.new\host\inc\nt_graph.h:155;src/mvdm-host\softpc.new\host\inc\nt_graph.h:156;src/mvdm-host\softpc.new\host\inc\nt_graph.h:158;src/mvdm-host\softpc.new\host\inc\nt_graph.h:159;src/mvdm-host\softpc.new\host\inc\nt_graph.h:161;src/mvdm-host\softpc.new\host\inc\nt_graph.h:162"
"ScaleViewportExtEx"	"2"	"admin/netui/common/hack/dos/windows.h:1257;com/ole32/olethunk/ole16/inc/windows.h:1312;public/sdk/inc/pwin32.h:229;public/sdk/inc/wingdi.h:3003;sdktools/jetadmin/inc/wingdi.h:3003;sdktools/jetadmin/sdk/inc32/wingdi.h:2994;sdktools/wap/gdi/gdiapi.h:234;windows/core/ntgdi/client/metarec.h:64"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/gdi;windows/core/ntgdi"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"ScaleWindowExtEx"	"2"	"admin/netui/common/hack/dos/windows.h:1239;com/ole32/olethunk/ole16/inc/windows.h:1303;public/sdk/inc/pwin32.h:230;public/sdk/inc/wingdi.h:3004;sdktools/jetadmin/inc/wingdi.h:3004;sdktools/jetadmin/sdk/inc32/wingdi.h:2995;sdktools/wap/gdi/gdiapi.h:235;windows/core/ntgdi/client/metarec.h:65"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/gdi;windows/core/ntgdi"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"scanf"	"8"	"base/crts/crtw32/h/stdio.h:516;base/crts/crtw32/h/tchar.h:515;base/crts/libw32/include/stdio.h:375;base/crts/libw32/include/tchar.h:438;com/ole32/olethunk/ole16/inc/stdio.h:268;com/ole32/olethunk/ole16/inc/tchar.h:277;public/sdk/inc/crt/stdio.h:375;public/sdk/inc/crt/tchar.h:438;public/sdk/inc/serialz.h:79;sdktools/jetadmin/inc/tchar.h:456;sdktools/vctools/contents/tchar.h:271;sdktools/wap/crtdll/crtapi.h:301"	"base/crts/crtw32;base/crts/libw32;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/vctools/contents;sdktools/wap/crtdll"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"SCASB"	"2"	"sdktools/apimon/apimon/i386/disasm.h:746;sdktools/dis32/disintel.h:762;sdktools/drwatson/i386/disasm.h:762;sdktools/masm/asmkeys.h:1423;sdktools/masm/asmkeys.h:1923;sdktools/ntsd/86dis.h:815;sdktools/ntsd/i386/ntdis.h:745"	"sdktools/apimon/apimon;sdktools/dis32/disintel.h;sdktools/drwatson/i386;sdktools/masm/asmkeys.h;sdktools/ntsd/86dis.h;sdktools/ntsd/i386"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"screen"	"12"	"public/sdk/inc/zext.h:141;public/sdk/inc/zext.h:291;public/sdk/inc/zext.h:333;shell/shell32/shellvm.h:210;shell/shell32/shlink.h:55;windows/core/ntuser/kernel/globals.h:143;windows/core/ntuser/kernel/globals.h:90;windows/core/ntuser/kernel/userk.h:2096;windows/core/ntuser/kernel/userk.h:2732;windows/core/ntuser/kernel/userk.h:4420;windows/diamond/dfparse.h:57;windows/diamond/dfparse.h:58"	"public/sdk/inc;shell/shell32/shellvm.h;shell/shell32/shlink.h;windows/core/ntuser;windows/diamond/dfparse.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\dterm.h:40;src/mvdm-host\softpc.new\base\inc\hunter.h:29;src/mvdm-host\softpc.new\base\inc\hunter.h:30;src/mvdm-host\softpc.new\base\inc\hunter.h:31;src/mvdm-host\wow32\wowhooks.h:78;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:1660;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:867;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:870;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:926;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:929;src/mvdm-platform-abi\source\public\internal\windows\inc\pif.h:174;src/mvdm-platform-abi\source\public\internal\windows\inc\pif.h:632"
"screen_refresh_required"	"26"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\gfx_upd.h:272"
"ScreenToClient"	"3"	"admin/netui/common/hack/dos/windows.h:3181;com/ole32/olethunk/ole16/inc/windows.h:3295;public/sdk/inc/mfc30/afxwin.h:1560;public/sdk/inc/mfc30/afxwin.h:1561;public/sdk/inc/mfc40/afxwin.h:1925;public/sdk/inc/mfc40/afxwin.h:1926;public/sdk/inc/mfc42/afxwin.h:2034;public/sdk/inc/mfc42/afxwin.h:2035;public/sdk/inc/winuser.h:5876;sdktools/jetadmin/inc/winuser.h:5876;sdktools/jetadmin/sdk/inc32/winuser.h:5656;sdktools/wap/user/userapi.h:355"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/user"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"ScrollConsoleScreenBuffer"	"2"	"public/sdk/inc/wincon.h:546;public/sdk/inc/wincon.h:548;sdktools/jetadmin/inc/wincon.h:546;sdktools/jetadmin/inc/wincon.h:548;sdktools/jetadmin/sdk/inc32/wincon.h:546;sdktools/jetadmin/sdk/inc32/wincon.h:548;windows/core/ntcon/inc/conmsg.h:734"	"public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;windows/core/ntcon"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"ScrollDC"	"2"	"admin/netui/common/hack/dos/windows.h:3329;com/ole32/olethunk/ole16/inc/windows.h:3440;public/sdk/inc/mfc30/afxwin.h:822;public/sdk/inc/mfc40/afxwin.h:904;public/sdk/inc/mfc42/afxwin.h:908;public/sdk/inc/winuser.h:5295;sdktools/jetadmin/inc/mfc/inc/afxwin.h:908;sdktools/jetadmin/inc/winuser.h:5295;sdktools/jetadmin/sdk/inc32/winuser.h:5097;sdktools/wap/user/userapi.h:356;windows/core/ntuser/kernel/globals.h:327;windows/core/ntuser/kernel/globals.h:329"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/user;windows/core/ntuser"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"ScrollWindow"	"2"	"admin/netui/common/hack/dos/windows.h:3328;com/ole32/olethunk/ole16/inc/windows.h:3439;public/internal/windows/inc/winuserp.h:646;public/sdk/inc/mfc30/afxwin.h:1656;public/sdk/inc/mfc40/afxwin.h:2032;public/sdk/inc/mfc42/afxctl.h:671;public/sdk/inc/mfc42/afxwin.h:2141;public/sdk/inc/winuser.h:5285;sdktools/wap/user/userapi.h:357;sdktools/wzmail/mail1.0/zmtype.h:344;windows/core/ntuser/kernel/globals.h:327;windows/core/ntuser/kernel/globals.h:329"	"admin/netui/common;com/ole32/olethunk;public/internal/windows;public/sdk/inc;sdktools/wap/user;sdktools/wzmail/mail1.0;windows/core/ntuser"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"ScrollWindowEx"	"1"	"admin/netui/common/hack/dos/windows.h:3333;com/ole32/olethunk/ole16/inc/windows.h:3444;public/sdk/inc/mfc30/afxwin.h:1667;public/sdk/inc/mfc40/afxwin.h:2043;public/sdk/inc/mfc42/afxwin.h:2152;public/sdk/inc/winuser.h:5307;sdktools/jetadmin/inc/mfc/inc/afxwin.h:2152;sdktools/jetadmin/inc/winuser.h:5307;sdktools/jetadmin/sdk/inc32/winuser.h:5109;sdktools/wap/user/userapi.h:358"	"admin/netui/common;com/ole32/olethunk;public/sdk/inc;sdktools/jetadmin/inc;sdktools/jetadmin/sdk;sdktools/wap/user"	"non-MVDM upstream declaration candidate"	"confirm exact declaration and source/build owner"	""
"search_font"	"2"	""	""	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\softpc.new\base\inc\video.h:123"
"search_video_copy"	"13"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"search_video_copy_aligned"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"sec_half"	"2"	""	""	"macro/CRT/public-import/assembly-or-unresolved leaf candidate"	"confirm exact declaration and source/build owner"	""
"second"	"3"	"admin/netui/shellui/h/errornum.h:169;base/ntos/rtl/triangle.h:168;base/ntos/rtl/triangle.h:169;base/ntos/rtl/triangle.h:194;com/oleaut32/typelib/ntimage.h:738;com/oleaut32/typelib/ntimage.h:740;ds/netapi/xactsrv/xsprocsp.h:69;ds/sam/server/samsrvp.h:311;ds/sam/server/samsrvp.h:328;ds/security/protocols/ntlmssp/common/ntlmsspi.h:361;shell/shell32/warning.h:26"	"admin/netui/shellui;base/ntos/rtl;com/oleaut32/typelib;ds/netapi/xactsrv;ds/sam/server;ds/security/protocols;shell/shell32/warning.h"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-platform-abi\source\private\inc\dlcio.h:109;src/mvdm-platform-abi\source\private\inc\dlcio.h:155;src/mvdm-platform-abi\source\private\inc\dlcio.h:88;src/mvdm-platform-abi\source\public\ddk\inc\ntddkbd.h:144;src/mvdm-platform-abi\source\public\ddk\inc\ntddser.h:30;src/mvdm-platform-abi\source\public\ddk\inc\ntddstor.h:29;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:1150;src/mvdm-platform-abi\source\public\ddk\inc\ntddvdeo.h:536;src/mvdm-platform-abi\source\public\internal\net\inc\mpr.h:110;src/mvdm-platform-abi\source\public\sdk\inc\dlcapi.h:95;src/mvdm-platform-abi\source\public\sdk\inc\ntdbg.h:2629;src/mvdm-platform-abi\source\public\sdk\inc\ntrtl.h:357"
"SECONDBYTE"	"8"	"base/ntos/inc/ntsrv.h:14095;base/ntos/inc/ntsrv.h:14138;base/ntos/inc/ntsrv.h:14176;public/halkit/inc/nthal.h:3867;public/halkit/inc/nthal.h:3910;public/halkit/inc/nthal.h:3948;public/ifskit/inc/ntifs.h:13260;public/ifskit/inc/ntifs.h:13303;public/ifskit/inc/ntifs.h:13341;public/sdk/inc/ntrtl.h:4239;public/sdk/inc/ntrtl.h:4282;public/sdk/inc/ntrtl.h:4318"	"base/ntos/inc;public/halkit/inc;public/ifskit/inc;public/sdk/inc"	"selected-MVDM/platform declaration; no non-MVDM function edge"	"confirm exact declaration and source/build owner"	"src/mvdm-host\sim32\sim32.h:92;src/mvdm-host\sim32\sim32.h:98;src/mvdm-platform-abi\source\public\sdk\inc\ntrtl.h:4239;src/mvdm-platform-abi\source\public\sdk\inc\ntrtl.h:4282;src/mvdm-platform-abi\source\public\sdk\inc\ntrtl.h:4318"
