one_ledger1_identity	caller_physical_identity	caller_source_path	caller_symbol	call_source_line	callee_spelling	call_form	source_definition_result	signature_disposition	seed_class	final_adoption_disposition	owner	next_action
"MVDM-HOST-ONE1-006651"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|161|WowFaxWndProc"	"wow32/wow32fax.c"	"WowFaxWndProc"	"188"	"CloseHandle"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006652"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|161|WowFaxWndProc"	"wow32/wow32fax.c"	"WowFaxWndProc"	"191"	"CloseHandle"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006653"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|161|WowFaxWndProc"	"wow32/wow32fax.c"	"WowFaxWndProc"	"200"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006654"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"237"	"SetWindowLong"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006655"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"239"	"GetWindowThreadProcessId"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006656"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"266"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006657"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"277"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006658"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"278"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006659"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"280"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006660"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"288"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006661"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"290"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006662"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"292"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006663"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"299"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006664"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"301"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006665"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"303"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006666"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"319"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006667"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"339"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006668"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"361"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006669"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"366"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006670"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"375"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006671"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"385"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006672"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"386"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006673"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"388"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006674"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"396"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006675"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"398"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006676"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"400"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006677"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"406"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006678"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|212|WOW32FaxHandler"	"wow32/wow32fax.c"	"WOW32FaxHandler"	"412"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006679"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|465|DeviceCapsHandler"	"wow32/wow32fax.c"	"DeviceCapsHandler"	"487"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006680"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|465|DeviceCapsHandler"	"wow32/wow32fax.c"	"DeviceCapsHandler"	"517"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006681"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|465|DeviceCapsHandler"	"wow32/wow32fax.c"	"DeviceCapsHandler"	"528"	"RtlMultiByteToUnicodeN"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006682"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|465|DeviceCapsHandler"	"wow32/wow32fax.c"	"DeviceCapsHandler"	"538"	"RtlCopyMemory"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006683"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"583"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006684"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"585"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006685"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"587"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006686"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"589"	"WideCharToMultiByte"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006687"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"591"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006688"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"593"	"lstrlenW"	"direct-named-call"	"physical-original-definition-candidate(s)-recorded"	""	""	"owner-local-declaration-binding"	"caller owner package"	"not an import candidate; resolve declaration/linkage only in the caller owner package"
"MVDM-HOST-ONE1-006689"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|555|ExtDevModeHandler"	"wow32/wow32fax.c"	"ExtDevModeHandler"	"608"	"CallWindowProc"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
"MVDM-HOST-ONE1-006690"	"O:\repos.external\OpenNT\base\mvdm|wow32/wow32fax.c|855ac6c5d6d6ca97cc78802994784e8612e5eb6197533790466664bf0e892700|645|ConvertDevMode"	"wow32/wow32fax.c"	"ConvertDevMode"	"653"	"RtlZeroMemory"	"direct-named-call"	"no-original-C-or-C++-definition-candidate"	""	""	"owner-local-source-absent-macro-or-import-boundary"	"caller owner package"	"not an import candidate; classify exact macro/assembly/public/native form when the caller owner package is admitted"
