"effective_id"	"disposition_id"	"call_id"	"caller_file_id"	"caller_path"	"caller_package"	"caller_line"	"symbol"	"declaration_path"	"declaration_package"	"caller_final_disposition"	"effective_state"	"family"	"owner"	"retained_interface_shape"	"mapping_rule"	"failure_disposition"	"source_form_evidence"	"limitation"	"evidence"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03080"	"MVDM-BOUNDARY-03080"	"MVDM-CALL-054698"	"MVDM-FILE-0988"	"softpc.new/base/video/vga_vide.c"	"softpc.new"	"961"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/vga_vide.c:961; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03081"	"MVDM-BOUNDARY-03081"	"MVDM-CALL-054709"	"MVDM-FILE-0988"	"softpc.new/base/video/vga_vide.c"	"softpc.new"	"977"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/vga_vide.c:977; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03082"	"MVDM-BOUNDARY-03082"	"MVDM-CALL-054711"	"MVDM-FILE-0988"	"softpc.new/base/video/vga_vide.c"	"softpc.new"	"979"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/vga_vide.c:979; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03083"	"MVDM-BOUNDARY-03083"	"MVDM-CALL-054712"	"MVDM-FILE-0988"	"softpc.new/base/video/vga_vide.c"	"softpc.new"	"980"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/vga_vide.c:980; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03084"	"MVDM-BOUNDARY-03084"	"MVDM-CALL-054714"	"MVDM-FILE-0988"	"softpc.new/base/video/vga_vide.c"	"softpc.new"	"982"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/vga_vide.c:982; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03085"	"MVDM-BOUNDARY-03085"	"MVDM-CALL-054788"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"383"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:383; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03086"	"MVDM-BOUNDARY-03086"	"MVDM-CALL-054789"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"384"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:384; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03087"	"MVDM-BOUNDARY-03087"	"MVDM-CALL-054791"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"389"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:389; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03088"	"MVDM-BOUNDARY-03088"	"MVDM-CALL-054796"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"405"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:405; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03089"	"MVDM-BOUNDARY-03089"	"MVDM-CALL-054799"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"417"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:417; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03090"	"MVDM-BOUNDARY-03090"	"MVDM-CALL-054800"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"418"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:418; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03091"	"MVDM-BOUNDARY-03091"	"MVDM-CALL-054801"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"419"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:419; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03092"	"MVDM-BOUNDARY-03092"	"MVDM-CALL-054802"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"420"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:420; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03093"	"MVDM-BOUNDARY-03093"	"MVDM-CALL-054807"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"435"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:435; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03094"	"MVDM-BOUNDARY-03094"	"MVDM-CALL-054813"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"442"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:442; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03095"	"MVDM-BOUNDARY-03095"	"MVDM-CALL-054828"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"476"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:476; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03096"	"MVDM-BOUNDARY-03096"	"MVDM-CALL-054829"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"477"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:477; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03097"	"MVDM-BOUNDARY-03097"	"MVDM-CALL-054831"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"478"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:478; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03098"	"MVDM-BOUNDARY-03098"	"MVDM-CALL-054832"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"479"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:479; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03099"	"MVDM-BOUNDARY-03099"	"MVDM-CALL-054852"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"526"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:526; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03100"	"MVDM-BOUNDARY-03100"	"MVDM-CALL-054853"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"527"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:527; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03101"	"MVDM-BOUNDARY-03101"	"MVDM-CALL-054854"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"528"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:528; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03102"	"MVDM-BOUNDARY-03102"	"MVDM-CALL-054855"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"529"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:529; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03103"	"MVDM-BOUNDARY-03103"	"MVDM-CALL-054870"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"576"	"inb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:576; softpc.new/host/inc/nt_mon.h:36"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03104"	"MVDM-BOUNDARY-03104"	"MVDM-CALL-054887"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"648"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:648; softpc.new/host/inc/nt_mon.h:37"
"MVDM-T277-EFFECTIVE-MVDM-BOUNDARY-03105"	"MVDM-BOUNDARY-03105"	"MVDM-CALL-054888"	"MVDM-FILE-0989"	"softpc.new/base/video/video.c"	"softpc.new"	"649"	"outb"	"softpc.new/host/inc/nt_mon.h"	"softpc.new"	"not-host-runtime"	"non-runtime-or-profile-excluded"	"not-reviewed-not-future-host"	"caller file final disposition excludes current host recovery"	"preserved original correlation only"	"not admitted"	"no current provider may claim this correlation"	"T277 S2 eligibility excludes caller final disposition not-host-runtime"	"not source-form reviewed because caller is not a future-host package input"	"softpc.new/base/video/video.c:649; softpc.new/host/inc/nt_mon.h:37"
