canonical_interface_id	callee_spelling	raw_call_site_count	raw_candidate_ids	caller_definition_count	caller_source_identities	initial_first_degree_statuses	prior_semantic_dispositions	boundary
"MVDM-FIRST-INTERFACE-000733"	"strtoul"	"5"	"MVDM-FIRST-CANDIDATE-000021;MVDM-FIRST-CANDIDATE-001287;MVDM-FIRST-CANDIDATE-001705;MVDM-FIRST-CANDIDATE-001706;MVDM-FIRST-CANDIDATE-002531"	"4"	"dos/command/cmdconf.c:479;softpc.new/dat2obj/dat2obj.c:189;softpc.new/host/src/nt_reset.c:211;softpc.new/host/src/nt_reset.c:227;wow32/wkman.c:1963"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000734"	"SuspendThread"	"2"	"MVDM-FIRST-CANDIDATE-001442;MVDM-FIRST-CANDIDATE-001443"	"1"	"softpc.new/host/src/nt_det.c:378;softpc.new/host/src/nt_det.c:382"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000735"	"SwapMouseButton"	"1"	"MVDM-FIRST-CANDIDATE-002782"	"1"	"wow32/wuser.c:3069"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000736"	"sysconf"	"1"	"MVDM-FIRST-CANDIDATE-001041"	"1"	"softpc.new/base/debug/profile.c:3317"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000737"	"SystemTimeToFileTime"	"1"	"MVDM-FIRST-CANDIDATE-000193"	"1"	"dos/dem/demhndl.c:468"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000738"	"tan"	"2"	"MVDM-FIRST-CANDIDATE-000366;MVDM-FIRST-CANDIDATE-000367"	"1"	"softpc.new/base/ccpu386/fpu.c:4212;softpc.new/base/ccpu386/fpu.c:4236"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000739"	"term_gore_update"	"1"	"MVDM-FIRST-CANDIDATE-001272"	"1"	"softpc.new/base/video/gvi.c:339"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000740"	"time"	"3"	"MVDM-FIRST-CANDIDATE-001031;MVDM-FIRST-CANDIDATE-001039;MVDM-FIRST-CANDIDATE-001079"	"3"	"softpc.new/base/debug/profile.c:2510;softpc.new/base/debug/profile.c:3301;softpc.new/base/debug/yoda.c:5731"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000741"	"times"	"1"	"MVDM-FIRST-CANDIDATE-001034"	"1"	"softpc.new/base/debug/profile.c:2525"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000742"	"TlsAlloc"	"3"	"MVDM-FIRST-CANDIDATE-000381;MVDM-FIRST-CANDIDATE-001675;MVDM-FIRST-CANDIDATE-002669"	"3"	"softpc.new/base/ccpu386/ntthread.c:44;softpc.new/host/src/nt_msscs.c:137;wow32/wsext.c:375"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000743"	"TlsGetValue"	"7"	"MVDM-FIRST-CANDIDATE-000388;MVDM-FIRST-CANDIDATE-000394;MVDM-FIRST-CANDIDATE-000397;MVDM-FIRST-CANDIDATE-000400;MVDM-FIRST-CANDIDATE-000403;MVDM-FIRST-CANDIDATE-001472;MVDM-FIRST-CANDIDATE-002676"	"7"	"softpc.new/base/ccpu386/ntthread.c:101;softpc.new/base/ccpu386/ntthread.c:168;softpc.new/base/ccpu386/ntthread.c:197;softpc.new/base/ccpu386/ntthread.c:225;softpc.new/base/ccpu386/ntthread.c:245;softpc.new/host/src/nt_error.c:232;wow32/wsext.c:610"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000744"	"TlsSetValue"	"10"	"MVDM-FIRST-CANDIDATE-000385;MVDM-FIRST-CANDIDATE-001473;MVDM-FIRST-CANDIDATE-001522;MVDM-FIRST-CANDIDATE-002671;MVDM-FIRST-CANDIDATE-002672;MVDM-FIRST-CANDIDATE-002673;MVDM-FIRST-CANDIDATE-002674;MVDM-FIRST-CANDIDATE-002675;MVDM-FIRST-CANDIDATE-002677;MVDM-FIRST-CANDIDATE-002680"	"5"	"softpc.new/base/ccpu386/ntthread.c:78;softpc.new/host/src/nt_error.c:238;softpc.new/host/src/nt_event.c:1546;wow32/wsext.c:419;wow32/wsext.c:442;wow32/wsext.c:451;wow32/wsext.c:461;wow32/wsext.c:472;wow32/wsext.c:613;wow32/wsext.c:721"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000745"	"ToAscii"	"1"	"MVDM-FIRST-CANDIDATE-002466"	"1"	"wow32/wkbman.c:32"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000746"	"TransactNamedPipe"	"1"	"MVDM-FIRST-CANDIDATE-002174"	"1"	"vdmredir/vrnmpipe.c:806"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000747"	"TransmitCommChar"	"1"	"MVDM-FIRST-CANDIDATE-002729"	"1"	"wow32/wucomm.c:1293"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000748"	"UnhandledExceptionFilter"	"1"	"MVDM-FIRST-CANDIDATE-001774"	"1"	"softpc.new/host/src/nt_timer.c:972"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000749"	"UnloadNetworkFonts"	"1"	"MVDM-FIRST-CANDIDATE-002525"	"1"	"wow32/wkman.c:1473"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000750"	"UnlockFile"	"2"	"MVDM-FIRST-CANDIDATE-000206;MVDM-FIRST-CANDIDATE-002484"	"2"	"dos/dem/demlock.c:48;wow32/wkfileio.c:2080"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000751"	"UnpackDDElParam"	"4"	"MVDM-FIRST-CANDIDATE-002581;MVDM-FIRST-CANDIDATE-002584;MVDM-FIRST-CANDIDATE-002587;MVDM-FIRST-CANDIDATE-002591"	"4"	"wow32/wmdisp32.c:1814;wow32/wmdisp32.c:1959;wow32/wmdisp32.c:2024;wow32/wmdisp32.c:2108"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000752"	"UpdateColors"	"1"	"MVDM-FIRST-CANDIDATE-002457"	"1"	"wow32/wgpal.c:287"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000753"	"UpdateKbdInt15"	"1"	"MVDM-FIRST-CANDIDATE-002821"	"1"	"xms.486/xmsmisc.c:80"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000754"	"UserRegisterWowHandlers"	"1"	"MVDM-FIRST-CANDIDATE-002618"	"1"	"wow32/wow32.c:545"	"requires-first-degree-source-audit"	"wow-private-host-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000755"	"VDMConsoleOperation"	"7"	"MVDM-FIRST-CANDIDATE-001453;MVDM-FIRST-CANDIDATE-001501;MVDM-FIRST-CANDIDATE-001666;MVDM-FIRST-CANDIDATE-001668;MVDM-FIRST-CANDIDATE-001669;MVDM-FIRST-CANDIDATE-001671;MVDM-FIRST-CANDIDATE-001996"	"6"	"softpc.new/host/src/nt_det.c:1349;softpc.new/host/src/nt_event.c:644;softpc.new/host/src/nt_mouse.c:1945;softpc.new/host/src/nt_mouse.c:1990;softpc.new/host/src/nt_mouse.c:2000;softpc.new/host/src/nt_mouse.c:2214;v86/scaffold/i386/softpc.c:90"	"requires-first-degree-source-audit"	"private-console-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000756"	"VDMOperationStarted"	"1"	"MVDM-FIRST-CANDIDATE-001995"	"1"	"v86/scaffold/i386/softpc.c:84"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000757"	"VdmSetPhysRecStructs"	"2"	"MVDM-FIRST-CANDIDATE-001658;MVDM-FIRST-CANDIDATE-001659"	"2"	"softpc.new/host/src/nt_mem.c:966;softpc.new/host/src/nt_mem.c:1029"	"requires-first-degree-source-audit"	"selected-mvdm-internal-or-adapter-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000758"	"VectorBase8259Slave"	"1"	"MVDM-FIRST-CANDIDATE-000323"	"1"	"softpc.new/base/ccpu386/c_main.c:4435"	"requires-first-degree-source-audit"	"not-yet-classified-by-preceding-external-audit"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000759"	"vga_card_place_cursor"	"1"	"MVDM-FIRST-CANDIDATE-001264"	"1"	"softpc.new/base/video/gfx_updt.c:3800"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000760"	"vga_card_read_ch"	"1"	"MVDM-FIRST-CANDIDATE-001244"	"1"	"softpc.new/base/video/ega_vide.c:2143"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000761"	"vga_card_read_dot"	"2"	"MVDM-FIRST-CANDIDATE-001245;MVDM-FIRST-CANDIDATE-001246"	"1"	"softpc.new/base/video/ega_vide.c:2156;softpc.new/base/video/ega_vide.c:2193"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000762"	"vga_card_scroll_down"	"1"	"MVDM-FIRST-CANDIDATE-001243"	"1"	"softpc.new/base/video/ega_vide.c:2068"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000763"	"vga_card_scroll_up"	"1"	"MVDM-FIRST-CANDIDATE-001242"	"1"	"softpc.new/base/video/ega_vide.c:2022"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000764"	"vga_card_w_ch_set"	"1"	"MVDM-FIRST-CANDIDATE-001233"	"1"	"softpc.new/base/video/ega_vide.c:930"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000765"	"vga_card_w_ch_xor"	"1"	"MVDM-FIRST-CANDIDATE-001234"	"1"	"softpc.new/base/video/ega_vide.c:995"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000766"	"vga_card_w_dot"	"1"	"MVDM-FIRST-CANDIDATE-001241"	"1"	"softpc.new/base/video/ega_vide.c:2004"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000767"	"videoModeIs"	"1"	"MVDM-FIRST-CANDIDATE-001235"	"1"	"softpc.new/base/video/ega_vide.c:1021"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000768"	"VirtualAlloc"	"11"	"MVDM-FIRST-CANDIDATE-001643;MVDM-FIRST-CANDIDATE-001644;MVDM-FIRST-CANDIDATE-001646;MVDM-FIRST-CANDIDATE-001652;MVDM-FIRST-CANDIDATE-001653;MVDM-FIRST-CANDIDATE-001656;MVDM-FIRST-CANDIDATE-001660;MVDM-FIRST-CANDIDATE-001830;MVDM-FIRST-CANDIDATE-001831;MVDM-FIRST-CANDIDATE-001833;MVDM-FIRST-CANDIDATE-002578"	"8"	"softpc.new/host/src/nt_mem.c:212;softpc.new/host/src/nt_mem.c:228;softpc.new/host/src/nt_mem.c:240;softpc.new/host/src/nt_mem.c:425;softpc.new/host/src/nt_mem.c:480;softpc.new/host/src/nt_mem.c:866;softpc.new/host/src/nt_mem.c:1091;softpc.new/host/src/sim32.c:333;softpc.new/host/src/sim32.c:346;softpc.new/host/src/sim32.c:394;wow32/wkmem.c:43"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000769"	"VirtualFree"	"11"	"MVDM-FIRST-CANDIDATE-001645;MVDM-FIRST-CANDIDATE-001647;MVDM-FIRST-CANDIDATE-001648;MVDM-FIRST-CANDIDATE-001649;MVDM-FIRST-CANDIDATE-001654;MVDM-FIRST-CANDIDATE-001655;MVDM-FIRST-CANDIDATE-001657;MVDM-FIRST-CANDIDATE-001661;MVDM-FIRST-CANDIDATE-001832;MVDM-FIRST-CANDIDATE-001834;MVDM-FIRST-CANDIDATE-002579"	"9"	"softpc.new/host/src/nt_mem.c:234;softpc.new/host/src/nt_mem.c:248;softpc.new/host/src/nt_mem.c:288;softpc.new/host/src/nt_mem.c:291;softpc.new/host/src/nt_mem.c:518;softpc.new/host/src/nt_mem.c:606;softpc.new/host/src/nt_mem.c:874;softpc.new/host/src/nt_mem.c:1164;softpc.new/host/src/sim32.c:363;softpc.new/host/src/sim32.c:408;wow32/wkmem.c:109"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000770"	"VkKeyScanW"	"1"	"MVDM-FIRST-CANDIDATE-001637"	"1"	"softpc.new/host/src/nt_keycd.c:565"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000771"	"w_write"	"2"	"MVDM-FIRST-CANDIDATE-000425;MVDM-FIRST-CANDIDATE-000427"	"2"	"softpc.new/base/cpu/src/evid/ev_glue.c:725;softpc.new/base/cvidc/ev_glue.c:725"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000772"	"W32SetExceptionContext"	"2"	"MVDM-FIRST-CANDIDATE-002622;MVDM-FIRST-CANDIDATE-002624"	"1"	"wow32/wow32.c:1101;wow32/wow32.c:1117"	"requires-first-degree-source-audit"	"selected-mvdm-internal-or-adapter-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000773"	"WaitCommEvent"	"1"	"MVDM-FIRST-CANDIDATE-002738"	"1"	"wow32/wucomm.c:2009"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000774"	"WaitForDebugEvent"	"1"	"MVDM-FIRST-CANDIDATE-002066"	"1"	"vdmdbg/vdmdbg.c:1580"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000775"	"WaitForInputIdle"	"2"	"MVDM-FIRST-CANDIDATE-000290;MVDM-FIRST-CANDIDATE-002534"	"2"	"fax/wowfaxui/wfhelper.c:248;wow32/wkman.c:2187"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000776"	"WaitForMultipleObjects"	"5"	"MVDM-FIRST-CANDIDATE-001341;MVDM-FIRST-CANDIDATE-002101;MVDM-FIRST-CANDIDATE-002179;MVDM-FIRST-CANDIDATE-002514;MVDM-FIRST-CANDIDATE-002745"	"5"	"softpc.new/host/src/nt_com.c:654;vdmredir/vrdlcpst.c:2727;vdmredir/vrnmpipe.c:1851;wow32/wkman.c:638;wow32/wucomm.c:2482"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000777"	"WaitForSingleObjectEx"	"1"	"MVDM-FIRST-CANDIDATE-001752"	"1"	"softpc.new/host/src/nt_timer.c:311"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000778"	"waveInGetNumDevs"	"1"	"MVDM-FIRST-CANDIDATE-002026"	"1"	"vdd/samples/vsbd/vdd.c:629"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000779"	"waveInStart"	"1"	"MVDM-FIRST-CANDIDATE-002030"	"1"	"vdd/samples/vsbd/vdd.c:1323"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000780"	"waveOutGetNumDevs"	"1"	"MVDM-FIRST-CANDIDATE-002027"	"1"	"vdd/samples/vsbd/vdd.c:629"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000781"	"wcscat"	"3"	"MVDM-FIRST-CANDIDATE-000300;MVDM-FIRST-CANDIDATE-000301;MVDM-FIRST-CANDIDATE-002006"	"2"	"fax/wowfaxui/wfupgrad.c:39;fax/wowfaxui/wfupgrad.c:40;vdd/samples/adlibvdd/vdd.c:172"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000782"	"wcschr"	"2"	"MVDM-FIRST-CANDIDATE-000026;MVDM-FIRST-CANDIDATE-000035"	"1"	"dos/command/cmdenv.c:81;dos/command/cmdenv.c:140"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000783"	"wcscpy"	"7"	"MVDM-FIRST-CANDIDATE-000291;MVDM-FIRST-CANDIDATE-000299;MVDM-FIRST-CANDIDATE-001912;MVDM-FIRST-CANDIDATE-001913;MVDM-FIRST-CANDIDATE-001914;MVDM-FIRST-CANDIDATE-001915;MVDM-FIRST-CANDIDATE-002005"	"4"	"fax/wowfaxui/wfhelper.c:278;fax/wowfaxui/wfupgrad.c:38;softpc.new/obj.vdm/ntvdm.c:253;softpc.new/obj.vdm/ntvdm.c:256;softpc.new/obj.vdm/ntvdm.c:261;softpc.new/obj.vdm/ntvdm.c:264;vdd/samples/adlibvdd/vdd.c:171"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000784"	"wcsrchr"	"1"	"MVDM-FIRST-CANDIDATE-000305"	"1"	"fax/wowfaxui/wfupgrad.c:188"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000785"	"wcstok"	"2"	"MVDM-FIRST-CANDIDATE-000292;MVDM-FIRST-CANDIDATE-000293"	"1"	"fax/wowfaxui/wfhelper.c:312;fax/wowfaxui/wfhelper.c:317"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000786"	"WindowFromPoint"	"1"	"MVDM-FIRST-CANDIDATE-002811"	"1"	"wow32/wuwind.c:3088"	"public-modern-api-leaf-candidate"	"public-win32-or-crt-binding"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000787"	"WinTerm"	"1"	"MVDM-FIRST-CANDIDATE-001136"	"1"	"softpc.new/base/support/terminat.c:70"	"requires-first-degree-source-audit"	"not-host-runtime-source-only"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
"MVDM-FIRST-INTERFACE-000788"	"WK32ICallProc32MakeCall"	"2"	"MVDM-FIRST-CANDIDATE-002505;MVDM-FIRST-CANDIDATE-002506"	"1"	"wow32/wkgthunk.c:177;wow32/wkgthunk.c:206"	"requires-first-degree-source-audit"	"selected-mvdm-internal-or-adapter-contract"	"Direct external interface spelling only; T298 does not inspect its definition or select an adapter."
