"candidate_id"	"callee_spelling"	"preliminary_category"	"disposition"
"MVDM-FIRST-REBASELINED-023650"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023651"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023652"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023653"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023654"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023655"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023656"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023657"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023658"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023659"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023660"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023661"	"sure_sub_note_trace2"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023662"	"sure_sub_note_trace2"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023665"	"init_vga_dac"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023666"	"init_vga_dac"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023667"	"init_vga_dac"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023668"	"low_set_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023669"	"loadNativeBIOSfont"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023670"	"hostIsFullScreen"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023671"	"loadFontToVGA"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023672"	"loadFontToEmulation"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023673"	"low_set_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023676"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023677"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023678"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023679"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023680"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023681"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023682"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023683"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023684"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023685"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023686"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023687"	"assert1"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023688"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023689"	"assert2"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023690"	"vga_card_w_ch_set"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023691"	"vga_card_w_ch_xor"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023692"	"videoModeIs"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023693"	"hostEasyMode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023694"	"always_trace1"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023695"	"is_bad_vid_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023696"	"is_v7vga_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023697"	"always_trace1"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023698"	"is_v7vga_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023700"	"memset"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023701"	"host_mswin_disable"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023702"	"host_mswin_disable"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023703"	"hostModeChange"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023705"	"alpha_num_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023707"	"load_font"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023708"	"load_font"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023709"	"load_font"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023711"	"load_font"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023712"	"load_font"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023715"	"load_font"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023716"	"recalc_text"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023717"	"low_set_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023720"	"set_banking"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023722"	"sas_fillsw_16"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023725"	"sure_sub_note_trace0"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023727"	"sure_sub_note_trace2"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023728"	"sure_sub_note_trace2"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023729"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023730"	"do_outb"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023732"	"alpha_num_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023733"	"alpha_num_mode"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023735"	"video_effective_addr"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023736"	"assert0"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023737"	"screen_refresh_required"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
"MVDM-FIRST-REBASELINED-023738"	"assert1"	"crt-or-unprototyped-interface"	"preliminary only; T301 final resolution requires source/ABI evidence and must not select a runtime provider"
