"call_id"	"caller_file_id"	"caller_path"	"caller_package"	"source_line"	"lexical_callee"	"original_correlation"	"declaration_candidate_ids"	"file_provisional_disposition"	"call_accounting_state"	"evidence"
"MVDM-CALL-072443"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"491"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:491"
"MVDM-CALL-072444"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"492"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:492"
"MVDM-CALL-072445"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"493"	"UpdatePifScreenAdv"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:493"
"MVDM-CALL-072446"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"494"	"UpdatePifScreenNT"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:494"
"MVDM-CALL-072334"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"5"	"SetHotKeyTextFromPIF"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:5"
"MVDM-CALL-072342"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"50"	"InitPifNTStruc"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:50"
"MVDM-CALL-072447"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"500"	"OemToAnsi"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:500"
"MVDM-CALL-072448"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"501"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:501"
"MVDM-CALL-072449"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"502"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:502"
"MVDM-CALL-072450"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"502"	"GetDlgItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:502"
"MVDM-CALL-072451"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"503"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:503"
"MVDM-CALL-072343"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"51"	"InitPif286Struc"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:51"
"MVDM-CALL-072452"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"514"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:514"
"MVDM-CALL-072453"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"515"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:515"
"MVDM-CALL-072454"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"516"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:516"
"MVDM-CALL-072455"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"518"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:518"
"MVDM-CALL-072456"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"519"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:519"
"MVDM-CALL-072344"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"52"	"InitStdPIFExt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:52"
"MVDM-CALL-072457"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"520"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:520"
"MVDM-CALL-072458"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"521"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:521"
"MVDM-CALL-072459"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"522"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:522"
"MVDM-CALL-072460"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"523"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:523"
"MVDM-CALL-072461"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"524"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:524"
"MVDM-CALL-072462"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"525"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:525"
"MVDM-CALL-072463"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"526"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:526"
"MVDM-CALL-072464"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"527"	"SetDlgItemInt"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:527"
"MVDM-CALL-072465"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"529"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:529"
"MVDM-CALL-072345"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"53"	"InitPifStruct"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:53"
"MVDM-CALL-072466"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"530"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:530"
"MVDM-CALL-072467"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"531"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:531"
"MVDM-CALL-072468"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"532"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:532"
"MVDM-CALL-072469"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"533"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:533"
"MVDM-CALL-072470"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"534"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:534"
"MVDM-CALL-072471"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"535"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:535"
"MVDM-CALL-072472"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"536"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:536"
"MVDM-CALL-072473"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"537"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:537"
"MVDM-CALL-072474"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"538"	"SetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:538"
"MVDM-CALL-072346"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"54"	"ValidFileSpec"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:54"
"MVDM-CALL-072347"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"55"	"ExpandFileSpec"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:55"
"MVDM-CALL-072475"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"550"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:550"
"MVDM-CALL-072476"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"552"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:552"
"MVDM-CALL-072477"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"555"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:555"
"MVDM-CALL-072478"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"557"	"CheckDlgButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:557"
"MVDM-CALL-072479"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"560"	"CheckRadioButton"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:560"
"MVDM-CALL-072480"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"585"	"UpdateParms"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:585"
"MVDM-CALL-072481"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"593"	"SendMessage"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:593"
"MVDM-CALL-072482"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"593"	"GetDlgItem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:593"
"MVDM-CALL-072483"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"596"	"GetDlgItemText"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:596"
"MVDM-CALL-072484"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"597"	"AnsiToOem"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:597"
"MVDM-CALL-072335"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"6"	"delete"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:6"
"MVDM-CALL-072485"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"601"	"AnsiNext"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:601"
"MVDM-CALL-072486"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"603"	"lstrcpy"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:603"
"MVDM-CALL-072487"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"607"	"AnsiNext"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:607"
"MVDM-CALL-072488"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"610"	"AnsiPrev"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:610"
"MVDM-CALL-072489"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"615"	"AnsiPrev"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:615"
"MVDM-CALL-072490"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"640"	"FixString"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:640"
"MVDM-CALL-072491"	"MVDM-FILE-1468"	"vdmutils/pifedit/pifsubs.c"	"vdmutils"	"658"	"lstrcpy"	"no-selected-extern-candidate"	""	"historical-gui-tool-profile-excluded"	"accounted-lexically; ABI/provider form remains governed by source-unit family disposition or later package review"	"vdmutils/pifedit/pifsubs.c:658"
