ledger0_identity	mvdm_host_subtree	zero_identity	membership_origin	source_root	source_path	source_sha256	source_line	symbol	linkage	inbound_evidence	body_parse_result	condition_context	condition_evidence	legality	reason	softpc_file_disposition	ledger1_disposition	replacement_owner	final_disposition_evidence
"MVDM-HOST-ZERO-008665"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_keycd.c|4de067c013b25120a09ec7d7a0bb5f0fe16eaba59b665aadbcf891cdfba0caef|455"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_keycd.c"	"4de067c013b25120a09ec7d7a0bb5f0fe16eaba59b665aadbcf891cdfba0caef"	"455"	"BiosKeyToInputRecord"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original monitor, BOP, session, host-capability, configuration, VDD or error provider -> named adapters and session; Bochs receives only typed mechanical requests"	"T276 S12 monitor/session, Win32 capability and BOP/VDD/debugger source-span owner baselines"
"MVDM-HOST-ZERO-008666"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|145"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"145"	"host_printer_setup_table"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008667"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|167"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"167"	"host_set_inactivate_counter"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008668"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|196"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"196"	"host_lpt_open"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifndef PROD | #endif | #ifndef PROD | #endif | #ifdef MONITOR | #endif"	"structurally-valid-conditional-context-recorded"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008669"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|288"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"288"	"host_lpt_close_all"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008670"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|309"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"309"	"host_lpt_close"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifdef MONITOR | #endif | #ifndef PROD | #endif | #ifdef MONITOR | #endif | #ifndef PROD | #endif"	"structurally-valid-conditional-context-recorded"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008671"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|360"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"360"	"host_lpt_status"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008672"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|365"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"365"	"host_read_printer_status_port"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifndef PROD | #endif | #ifndef PROD | #endif"	"structurally-valid-conditional-context-recorded"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008673"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|408"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"408"	"host_set_lpt_direct_access"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008674"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|441"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"441"	"flushBuffer"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifndef PROD | #endif"	"structurally-valid-conditional-context-recorded"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008675"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|497"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"497"	"toBuffer"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008676"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|510"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"510"	"host_print_byte"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifndef PROD | #endif | #if defined(MONITOR) | #endif"	"structurally-valid-conditional-context-recorded"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008677"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|560"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"560"	"host_lpt_heart_beat"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008678"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|588"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"588"	"host_print_doc"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008679"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|600"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"600"	"host_reset_print"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008680"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|611"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"611"	"host_print_auto_feed"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008681"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|619"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"619"	"host_print_buffer"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifndef PROD | #endif"	"structurally-valid-conditional-context-recorded"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008682"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|672"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"672"	"host_lpt_dos_open"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008683"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|679"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"679"	"host_lpt_dos_close"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008684"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_lpt.c|fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8|688"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_lpt.c"	"fba617ebdccda8f0cfae4541338d463352e7de3a3e97c3dcf7804fa7eed67ae8"	"688"	"host_lpt_flush_initialize"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"unconditional"	""	"structurally-valid"	""	"adapter-backed"	"retain-source-shaped-host-provider"	"opennt-mvdm-host original host endpoint/control provider -> adapter-win32 or adapter-wow -> adapter-bochs typed device request; app supplies presentation policy"	"T276 S12 device-bridge baseline: original host endpoint/provider body with named public capability and Bochs profile boundary"
"MVDM-HOST-ZERO-008685"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_mem.c|55832ee249e18683e6d80c582ac8dff47318a5d467d1b1017777fc961bdccf5e|163"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_mem.c"	"55832ee249e18683e6d80c582ac8dff47318a5d467d1b1017777fc961bdccf5e"	"163"	"InitIntelMemory"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifdef DEBUG_MEM | #endif | #ifdef DEBUG_MEM | #endif"	"structurally-valid-conditional-context-recorded"	""	"overlay-required"	"retain-source-shaped-overlay-provider"	"original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner"	"T276 S12 SoftPC/SAS facade baseline: original useful control algorithm mixed with non-reusable executor or direct-address transport"
"MVDM-HOST-ZERO-008686"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_mem.c|55832ee249e18683e6d80c582ac8dff47318a5d467d1b1017777fc961bdccf5e|281"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_mem.c"	"55832ee249e18683e6d80c582ac8dff47318a5d467d1b1017777fc961bdccf5e"	"281"	"FreeIntelMemory"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifdef DEBUG_MEM | #endif"	"structurally-valid-conditional-context-recorded"	""	"overlay-required"	"retain-source-shaped-overlay-provider"	"original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner"	"T276 S12 SoftPC/SAS facade baseline: original useful control algorithm mixed with non-reusable executor or direct-address transport"
"MVDM-HOST-ZERO-008687"	"softpc.new/"	"O:\repos.external\OpenNT\base\mvdm|softpc.new/host/src/nt_mem.c|55832ee249e18683e6d80c582ac8dff47318a5d467d1b1017777fc961bdccf5e|315"	"selected-mvdm-host-root"	"O:\repos.external\OpenNT\base\mvdm"	"softpc.new/host/src/nt_mem.c"	"55832ee249e18683e6d80c582ac8dff47318a5d467d1b1017777fc961bdccf5e"	"315"	"SetWOWforceIncrAlloc"	"externally-linkable"	"root:mvdm-host-root"	"body-parsed"	"conditional-directives-recorded"	"#ifdef DEBUG_MEM | #endif"	"structurally-valid-conditional-context-recorded"	""	"overlay-required"	"retain-source-shaped-overlay-provider"	"original SoftPC control algorithm with a narrow same-shaped adapter-softpc/adapter-bochs overlay; Bochs remains sole CPU/RAM/physical-page owner"	"T276 S12 SoftPC/SAS facade baseline: original useful control algorithm mixed with non-reusable executor or direct-address transport"
