"symbol"	"candidate_path"	"candidate_line"	"candidate_class"	"source_text"	"evidence_state"
"nt_std_handle_notification"	"softpc.new/host/src/nt_msscs.c"	"1067"	"host-control-provider-candidate"	"void nt_std_handle_notification (BOOL fIsRedirection)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"printer_is_being_closed"	"softpc.new/base/comms/printer.c"	"787"	"Bochs-replacement-executor-candidate"	"void printer_is_being_closed(int adapter)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"printer_is_being_closed"	"softpc.new/base/inc/printer.h"	"60"	"other-source-candidate"	"extern void printer_is_being_closed(int adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"printer_is_being_closed"	"softpc.new/host/src/nt_lpt.c"	"316"	"host-control-provider-candidate"	"printer_is_being_closed(adapter);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/bios/reset.c"	"509"	"other-source-candidate"	"void reset()"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/debug/yoda.c"	"8109"	"other-source-candidate"	"reset();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/disks/diskbios.c"	"614"	"Bochs-replacement-executor-candidate"	"""alternate disk reset (AH=0xd)"","	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/disks/floppy_i.c"	"90"	"Bochs-replacement-executor-candidate"	"fprintf(trace_file, ""diskette_io:RESET()\n"");"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/inc/bios.h"	"225"	"other-source-candidate"	"extern void reset();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/inc/cmos.h"	"281"	"other-source-candidate"	"*		called via cmos_init() from reset() in reset.c. Ideally,"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/inc/cmos.h"	"282"	"other-source-candidate"	"*		reset() should be renamed post() and should only call this"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/inc/fla.h"	"29"	"other-source-candidate"	"*	Bit  2     - Not Reset (ie reset when low)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/base/keymouse/mouse_io.c"	"2779"	"Bochs-replacement-executor-candidate"	"note_trace1(MOUSE_VERBOSE, ""mouse_io:reset(%s)"","	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/host/src/nt_msscs.c"	"147"	"host-control-provider-candidate"	"reset();"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"softpc.new/host/src/nt_term.c"	"31"	"host-control-provider-candidate"	"/*:::::::::::::::: Also called from reset() if VDM 'rebooted' */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"v86/monitor/i386/monitorp.h"	"77"	"monitor-or-product-shell-candidate"	"VOID reset(VOID);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"v86/scaffold/i386/fakebop.c"	"26"	"monitor-or-product-shell-candidate"	"void reset(){}"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"vdmredir/vrdlcdbg.c"	"3506"	"other-source-candidate"	"// DLC.RESET (0x14)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"reset"	"vdmredir/vrnmpipe.c"	"1814"	"other-source-candidate"	"waits on VrpNmpSomethingToDo which is reset (put in not-signalled state)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/bios/ill_bop.c"	"129"	"other-source-candidate"	"bop_number = sas_hw_at(ea);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/bios/rtc_bios.c"	"117"	"other-source-candidate"	"if( sas_hw_at(rtc_wait_flag) & 2 )"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/bios/tape_io.c"	"65"	"other-source-candidate"	"sas_store( addr, sas_hw_at( addr ) | 0x80 );"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/cvidc/sas4gen.h"	"202"	"Bochs-replacement-executor-candidate"	"#define	sas_hw_at(addr)	c_sas_hw_at(addr)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/cvidc/sas4gen.h"	"206"	"Bochs-replacement-executor-candidate"	"#define	sas_hw_at(addr)	(*(Sas.Sas_hw_at))(addr)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/dasm386/dasm386.c"	"670"	"other-source-candidate"	"IU8 res = Sas.Sas_hw_at(linAddr);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/dasm386/dasm386.c"	"727"	"other-source-candidate"	"read_byte_proc, byte_at,	/* like sas_hw_at() to use to read intel"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/dasm386/decode.c"	"1680"	"other-source-candidate"	"read_byte_proc, f)	/* like sas_hw_at() or equivalent to read"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/trace.c"	"95"	"other-source-candidate"	"return (IS32)sas_hw_at(addr);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"1542"	"other-source-candidate"	"fprintf(trace_file, ""%-9s:       %02x\n"", ""Trap"",	sas_hw_at (addr + 0x64));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"4165"	"other-source-candidate"	"return (IS32)Sas.Sas_hw_at(addr);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"5968"	"other-source-candidate"	"AR = sas_hw_at(address+5);		/* get access rights */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"5975"	"other-source-candidate"	"high_base = sas_hw_at(address+4);		/* 5th byte of descr */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"6194"	"other-source-candidate"	"value = sas_hw_at(addr+i);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"6198"	"other-source-candidate"	"value = sas_hw_at(addr+i);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"6204"	"other-source-candidate"	"value = sas_hw_at(addr+i);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"7580"	"other-source-candidate"	"log_stats(addr, sas_hw_at(addr), sas_hw_at(addr+1), sas_hw_at(addr+2));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"7663"	"other-source-candidate"	"if((int_breaks[i][0] == sas_hw_at(addr+1)) && (int_breaks[i][1]==val)){"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"8084"	"other-source-candidate"	"inst_mix[(sas_hw_at(addr) << 8) + sas_hw_at(addr + 1)]++;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"8306"	"other-source-candidate"	"fprintf(trace_file,""%02x "",sas_hw_at(addr+loop+loop1));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"8310"	"other-source-candidate"	"ch=sas_hw_at(addr+loop+loop1);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"8328"	"other-source-candidate"	"fprintf(trace_file,""%02x "",sas_hw_at(addr+loop));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/debug/yoda.c"	"8335"	"other-source-candidate"	"ch=sas_hw_at(addr+loop);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/disks/diskbios.c"	"1068"	"Bochs-replacement-executor-candidate"	"disk_stat = sas_hw_at(DISK_STATUS1);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/disks/diskbios.c"	"1115"	"Bochs-replacement-executor-candidate"	"dpb[drive].heads = sas_hw_at(pdpb + 2);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/disks/diskbios.c"	"1116"	"Bochs-replacement-executor-candidate"	"dpb[drive].sectors = sas_hw_at(pdpb + 14);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/inc/dasm.h"	"29"	"other-source-candidate"	"read_byte_proc, byte_at,	/* like sas_hw_at() to use to read intel */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/inc/host_sas.h"	"148"	"other-source-candidate"	"#define	sas_hw_at( addr ) \"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/inc/novell.h"	"34"	"other-source-candidate"	"#define getTCBMediaHdr(TCB,i)	sas_hw_at(TCB+TCBMediaHeader+i)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/inc/sas.h"	"86"	"other-source-candidate"	"#define sas_load(addr, val) *val = sas_hw_at(addr)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/keybd_io.c"	"423"	"Bochs-replacement-executor-candidate"	"var_kb_flag_2 = sas_hw_at(kb_flag_2) | KB_FE;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/keybd_io.c"	"474"	"Bochs-replacement-executor-candidate"	"var_kb_flag_2 = sas_hw_at(kb_flag_2);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/keybd_io.c"	"723"	"Bochs-replacement-executor-candidate"	"sas_store (kb_flag_3, sas_hw_at(kb_flag_3) & ~(LC_E0 + LC_E1));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/keybd_io.c"	"1078"	"Bochs-replacement-executor-candidate"	"sas_store_no_check (kb_flag, sas_hw_at_no_check(kb_flag) | ((((sas_hw_at_no_check(kb_flag) >>2 ) | sas_hw_at(kb_flag_1)) << 2) & (ALT_SHIFT + CTL_SHIFT)));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"757"	"Bochs-replacement-executor-candidate"	"#define is_valid_page_number(pg) ((pg) < vd_mode_table[sas_hw_at(vd_video_mode)].npages)"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"1218"	"Bochs-replacement-executor-candidate"	"jap_mouse = ((sas_hw_at(vd_video_mode) != Currently_emulated_video_mode) && alpha_num_mode());"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"1843"	"Bochs-replacement-executor-candidate"	"if (sas_hw_at(vd_video_mode)>= 0x04 && sas_hw_at(vd_video_mode)<=0x06){"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"1845"	"Bochs-replacement-executor-candidate"	"}else if (sas_hw_at(vd_video_mode)>= 0x0D && sas_hw_at(vd_video_mode)<=0x13){"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"1992"	"Bochs-replacement-executor-candidate"	"outw(EGA_CRTC_INDEX,first+(sas_hw_at(sauce++) << 8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2000"	"Bochs-replacement-executor-candidate"	"outw(EGA_SEQ_INDEX,first+1+(sas_hw_at(sauce++) << 8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2008"	"Bochs-replacement-executor-candidate"	"outw(EGA_GC_INDEX,first+(sas_hw_at(sauce++) << 8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2020"	"Bochs-replacement-executor-candidate"	"outw(EGA_AC_INDEX_DATA,first+(sas_hw_at(sauce++) << 8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2023"	"Bochs-replacement-executor-candidate"	"OUTB(EGA_AC_INDEX_DATA,sas_hw_at(sauce++));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2043"	"Bochs-replacement-executor-candidate"	"switch (sas_hw_at(set_def))"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2046"	"Bochs-replacement-executor-candidate"	"sas_store((set_def+3), ega_current_crtc[sas_hw_at(set_def+2)]);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2049"	"Bochs-replacement-executor-candidate"	"sas_store((set_def+3), ega_current_seq[sas_hw_at(set_def+2)-1]);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2052"	"Bochs-replacement-executor-candidate"	"sas_store((set_def+3), ega_current_graph[sas_hw_at(set_def+2)]);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2055"	"Bochs-replacement-executor-candidate"	"sas_store((set_def+3), ega_current_attr[sas_hw_at(set_def+2)]);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2078"	"Bochs-replacement-executor-candidate"	"switch (sas_hw_at(set_def))"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2081"	"Bochs-replacement-executor-candidate"	"outw(EGA_CRTC_INDEX,sas_hw_at(set_def+2)+(sas_hw_at(set_def+3)<<8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2082"	"Bochs-replacement-executor-candidate"	"ega_current_crtc[sas_hw_at(set_def+2)] = sas_hw_at(set_def+3);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2083"	"Bochs-replacement-executor-candidate"	"dirty_crtc[sas_hw_at(set_def+2)] = 1;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2086"	"Bochs-replacement-executor-candidate"	"outw(EGA_SEQ_INDEX,sas_hw_at(set_def+2)+(sas_hw_at(set_def+3)<<8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2087"	"Bochs-replacement-executor-candidate"	"if(sas_hw_at(set_def+2))"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2088"	"Bochs-replacement-executor-candidate"	"ega_current_seq[sas_hw_at(set_def+2)-1] = sas_hw_at(set_def+3);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2089"	"Bochs-replacement-executor-candidate"	"dirty_seq[sas_hw_at(set_def+2)-1] = 1;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2092"	"Bochs-replacement-executor-candidate"	"outw(EGA_GC_INDEX,sas_hw_at(set_def+2)+(sas_hw_at(set_def+3)<<8));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2093"	"Bochs-replacement-executor-candidate"	"ega_current_graph[sas_hw_at(set_def+2)] = sas_hw_at(set_def+3);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2094"	"Bochs-replacement-executor-candidate"	"dirty_graph[sas_hw_at(set_def+2)] = 1;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2099"	"Bochs-replacement-executor-candidate"	"outw(EGA_AC_INDEX_DATA,sas_hw_at(set_def+2)+(sas_hw_at(set_def+3)<<8));	/* Using 'secret' that attrib. chip responds to it's port+1 */"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2103"	"Bochs-replacement-executor-candidate"	"OUTB( EGA_AC_INDEX_DATA,sas_hw_at(set_def+2));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2104"	"Bochs-replacement-executor-candidate"	"OUTB( EGA_AC_INDEX_DATA,sas_hw_at(set_def+3));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2107"	"Bochs-replacement-executor-candidate"	"ega_current_attr[sas_hw_at(set_def+2)] = sas_hw_at(set_def+3);"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2108"	"Bochs-replacement-executor-candidate"	"dirty_attr[sas_hw_at(set_def+2)] = 1;"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
"sas_hw_at"	"softpc.new/base/keymouse/mouse_io.c"	"2111"	"Bochs-replacement-executor-candidate"	"outb(EGA_MISC_REG,sas_hw_at(set_def+2));"	"lexical-candidate-only; definition-versus-call-or-declaration-not-inferred"
