resolution_id	one_ledger1_identity	caller_physical_identity	caller_source_path	caller_definition_line	caller_symbol	call_source_line	callee_spelling	original_definition_candidate_count	candidate_location_classes	source_definition_result	next_action	boundary
"MVDM-HOST-ONE1-RESOLUTION-005959"	"MVDM-HOST-ONE1-006266"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"386"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005960"	"MVDM-HOST-ONE1-006267"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"398"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005961"	"MVDM-HOST-ONE1-006268"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"401"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005962"	"MVDM-HOST-ONE1-006269"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"406"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005963"	"MVDM-HOST-ONE1-006270"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"409"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005964"	"MVDM-HOST-ONE1-006271"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"410"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005965"	"MVDM-HOST-ONE1-006272"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"420"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005966"	"MVDM-HOST-ONE1-006273"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"422"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005967"	"MVDM-HOST-ONE1-006274"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"423"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005968"	"MVDM-HOST-ONE1-006275"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"432"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005969"	"MVDM-HOST-ONE1-006276"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"472"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005970"	"MVDM-HOST-ONE1-006277"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"475"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005971"	"MVDM-HOST-ONE1-006278"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"502"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005972"	"MVDM-HOST-ONE1-006279"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"514"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005973"	"MVDM-HOST-ONE1-006280"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"517"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005974"	"MVDM-HOST-ONE1-006281"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|327|ThunkOpenCmd"	"wow32/wmmstru1.c"	"327"	"ThunkOpenCmd"	"532"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005975"	"MVDM-HOST-ONE1-006282"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"618"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005976"	"MVDM-HOST-ONE1-006283"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"620"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005977"	"MVDM-HOST-ONE1-006284"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"629"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005978"	"MVDM-HOST-ONE1-006285"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"631"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005979"	"MVDM-HOST-ONE1-006286"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"640"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005980"	"MVDM-HOST-ONE1-006287"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"648"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005981"	"MVDM-HOST-ONE1-006288"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"656"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005982"	"MVDM-HOST-ONE1-006289"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"664"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005983"	"MVDM-HOST-ONE1-006290"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"672"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005984"	"MVDM-HOST-ONE1-006291"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"695"	"RtlZeroMemory"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005985"	"MVDM-HOST-ONE1-006292"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"719"	"dprintf3"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005986"	"MVDM-HOST-ONE1-006293"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"726"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005987"	"MVDM-HOST-ONE1-006294"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"729"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005988"	"MVDM-HOST-ONE1-006295"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"737"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005989"	"MVDM-HOST-ONE1-006296"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"740"	"dprintf5"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
"MVDM-HOST-ONE1-RESOLUTION-005990"	"MVDM-HOST-ONE1-006297"	"O:\repos.external\OpenNT\base\mvdm|wow32/wmmstru1.c|8480eec46ce4371647743d176d19709a9902a749a84452a5743f1a72ab675be9|573|ThunkSetCmd"	"wow32/wmmstru1.c"	"573"	"ThunkSetCmd"	"748"	"dprintf4"	"0"	""	"no-original-C-or-C++-definition-candidate"	"classify as public-platform, macro/indirect form, assembly/import-only, or genuinely missing interface in the next ABI pass"	"P18 records only physical original definition candidates; no spelling merge selects an implementation and no candidate body was traversed"
